Phi[deg],Theta[deg],dB(DirTotal)
142,14,2.08618
144,14,2.09948
146,14,2.11245
148,14,2.12503
150,14,2.13715
152,14,2.14876
154,14,2.15981
156,14,2.17024
158,14,2.18
160,14,2.18904
162,14,2.19733
164,14,2.20482
166,14,2.21148
168,14,2.21728
170,14,2.22218
172,14,2.22618
174,14,2.22924
176,14,2.23135
178,14,2.23251
180,14,2.2327
-180,16,2.22735
-178,16,2.22638
-176,16,2.22416
-174,16,2.22071
-172,16,2.21602
-170,16,2.21013
-168,16,2.20307
-166,16,2.19485
-164,16,2.18553
-162,16,2.17513
-160,16,2.16372
-158,16,2.15133
-156,16,2.13802
-154,16,2.12386
-152,16,2.10891
-150,16,2.09324
-148,16,2.07691
-146,16,2.06001
-144,16,2.04262
-142,16,2.02481
-140,16,2.00667
-138,16,1.98828
-136,16,1.96974
-134,16,1.95113
-132,16,1.93254
-130,16,1.91406
-128,16,1.89579
-126,16,1.8778
-124,16,1.8602
-122,16,1.84306
-120,16,1.82648
-118,16,1.81054
-116,16,1.79531
-114,16,1.78088
-112,16,1.76732
-110,16,1.7547
-108,16,1.74309
-106,16,1.73253
-104,16,1.7231
-102,16,1.71484
-100,16,1.70779
-98,16,1.70199
-96,16,1.69747
-94,16,1.69425
-92,16,1.69236
-90,16,1.6918
-88,16,1.69257
-86,16,1.69468
-84,16,1.69811
-82,16,1.70284
-80,16,1.70885
-78,16,1.71611
-76,16,1.72459
-74,16,1.73422
-72,16,1.74498
-70,16,1.7568
-68,16,1.76962
-66,16,1.78338
-64,16,1.798
-62,16,1.81342
-60,16,1.82955
-58,16,1.84631
-56,16,1.86363
-54,16,1.88141
-52,16,1.89956
-50,16,1.91801
-48,16,1.93665
-46,16,1.9554
-44,16,1.97416
-42,16,1.99285
-40,16,2.01138
-38,16,2.02966
-36,16,2.0476
-34,16,2.06512
-32,16,2.08213
-30,16,2.09857
-28,16,2.11434
-26,16,2.12939
-24,16,2.14363
-22,16,2.15701
-20,16,2.16947
-18,16,2.18094
-16,16,2.19138
-14,16,2.20074
-12,16,2.20898
-10,16,2.21606
-8,16,2.22194
-6,16,2.22662
-4,16,2.23005
-2,16,2.23224
0,16,2.23316
2,16,2.23282
4,16,2.23122
6,16,2.22836
8,16,2.22426
10,16,2.21894
12,16,2.21243
14,16,2.20474
16,16,2.19593
18,16,2.18602
20,16,2.17507
22,16,2.16312
24,16,2.15024
26,16,2.13647
28,16,2.12189
30,16,2.10657
32,16,2.09056
34,16,2.07397
36,16,2.05685
38,16,2.03929
40,16,2.02138
42,16,2.0032
44,16,1.98484
46,16,1.96639
48,16,1.94794
50,16,1.92958
52,16,1.9114
54,16,1.8935
56,16,1.87596
58,16,1.85887
60,16,1.84231
62,16,1.82638
64,16,1.81115
66,16,1.7967
68,16,1.78311
70,16,1.77044
72,16,1.75876
74,16,1.74814
76,16,1.73863
78,16,1.73027
80,16,1.72312
82,16,1.7172
84,16,1.71256
86,16,1.70922
88,16,1.70718
90,16,1.70647
92,16,1.70709
94,16,1.70903
96,16,1.71228
98,16,1.71682
100,16,1.72264
102,16,1.72969
104,16,1.73794
106,16,1.74735
108,16,1.75786
110,16,1.76943
112,16,1.78198
114,16,1.79545
116,16,1.80978
118,16,1.82488
120,16,1.84068
122,16,1.8571
124,16,1.87405
126,16,1.89144
128,16,1.9092
130,16,1.92722
132,16,1.94542
134,16,1.96371
136,16,1.982
138,16,2.0002
140,16,2.01821
142,16,2.03595
144,16,2.05334
146,16,2.07029
148,16,2.08673
150,16,2.10256
152,16,2.11772
154,16,2.13214
156,16,2.14575
158,16,2.15848
160,16,2.17028
162,16,2.18109
164,16,2.19086
166,16,2.19955
168,16,2.20712
170,16,2.21353
172,16,2.21875
174,16,2.22276
176,16,2.22553
178,16,2.22707
180,16,2.22735
-180,18,2.22167
-178,18,2.22048
-176,18,2.21772
-174,18,2.2134
-172,18,2.20754
-170,18,2.20016
-168,18,2.1913
-166,18,2.181
-164,18,2.1693
-162,18,2.15624
-160,18,2.1419
-158,18,2.12632
-156,18,2.10959
-154,18,2.09178
-152,18,2.07296
-150,18,2.05321
-148,18,2.03265
-146,18,2.01134
-144,18,1.9894
-142,18,1.96692
-140,18,1.94401
-138,18,1.92078
-136,18,1.89734
-134,18,1.8738
-132,18,1.85027
-130,18,1.82687
-128,18,1.80371
-126,18,1.78091
-124,18,1.75858
-122,18,1.73683
-120,18,1.71577
-118,18,1.69551
-116,18,1.67615
-114,18,1.65779
-112,18,1.64053
-110,18,1.62446
-108,18,1.60966
-106,18,1.5962
-104,18,1.58417
-102,18,1.57363
-100,18,1.56462
-98,18,1.55721
-96,18,1.55143
-94,18,1.5473
-92,18,1.54487
-90,18,1.54413
-88,18,1.54509
-86,18,1.54775
-84,18,1.5521
-82,18,1.55811
-80,18,1.56574
-78,18,1.57496
-76,18,1.58573
-74,18,1.59797
-72,18,1.61164
-70,18,1.62665
-68,18,1.64293
-66,18,1.66039
-64,18,1.67895
-62,18,1.69851
-60,18,1.71896
-58,18,1.74021
-56,18,1.76214
-54,18,1.78466
-52,18,1.80764
-50,18,1.83097
-48,18,1.85453
-46,18,1.87823
-44,18,1.90192
-42,18,1.92552
-40,18,1.94889
-38,18,1.97194
-36,18,1.99455
-34,18,2.01662
-32,18,2.03804
-30,18,2.05872
-28,18,2.07856
-26,18,2.09748
-24,18,2.11538
-22,18,2.13218
-20,18,2.14782
-18,18,2.16221
-16,18,2.1753
-14,18,2.18703
-12,18,2.19734
-10,18,2.2062
-8,18,2.21356
-6,18,2.21939
-4,18,2.22367
-2,18,2.22637
0,18,2.22749
2,18,2.22702
4,18,2.22496
6,18,2.22133
8,18,2.21614
10,18,2.20941
12,18,2.20118
14,18,2.19147
16,18,2.18035
18,18,2.16784
20,18,2.15402
22,18,2.13895
24,18,2.12268
26,18,2.10531
28,18,2.0869
30,18,2.06754
32,18,2.04733
34,18,2.02636
36,18,2.00472
38,18,1.98251
40,18,1.95985
42,18,1.93685
44,18,1.9136
46,18,1.89023
48,18,1.86685
50,18,1.84358
52,18,1.82053
54,18,1.79781
56,18,1.77554
58,18,1.75384
60,18,1.73281
62,18,1.71256
64,18,1.6932
66,18,1.67483
68,18,1.65754
70,18,1.64142
72,18,1.62656
74,18,1.61305
76,18,1.60094
78,18,1.59031
80,18,1.58121
82,18,1.5737
84,18,1.56781
86,18,1.56357
88,18,1.56101
90,18,1.56014
92,18,1.56096
94,18,1.56348
96,18,1.56767
98,18,1.57351
100,18,1.58097
102,18,1.59001
104,18,1.60058
106,18,1.61262
108,18,1.62607
110,18,1.64085
112,18,1.65689
114,18,1.67409
116,18,1.69237
118,18,1.71163
120,18,1.73177
122,18,1.75268
124,18,1.77426
126,18,1.79639
128,18,1.81897
130,18,1.84187
132,18,1.86499
134,18,1.8882
136,18,1.9114
138,18,1.93447
140,18,1.9573
142,18,1.97977
144,18,2.00178
146,18,2.02323
148,18,2.04401
150,18,2.06403
152,18,2.08319
154,18,2.1014
156,18,2.11859
158,18,2.13466
160,18,2.14955
162,18,2.1632
164,18,2.17553
166,18,2.18649
168,18,2.19604
170,18,2.20413
172,18,2.21073
174,18,2.2158
176,18,2.21932
178,18,2.22128
180,18,2.22167
-180,20,2.21574
-178,20,2.21431
-176,20,2.21096
-174,20,2.20569
-172,20,2.19854
-170,20,2.18953
-168,20,2.1787
-166,20,2.16609
-164,20,2.15176
-162,20,2.13578
-160,20,2.1182
-158,20,2.09911
-156,20,2.07859
-154,20,2.05673
-152,20,2.03363
-150,20,2.00938
-148,20,1.9841
-146,20,1.95791
-144,20,1.93091
-142,20,1.90324
-140,20,1.87503
-138,20,1.8464
-136,20,1.81749
-134,20,1.78844
-132,20,1.75939
-130,20,1.73047
-128,20,1.70184
-126,20,1.67363
-124,20,1.64598
-122,20,1.61904
-120,20,1.59294
-118,20,1.56781
-116,20,1.54378
-114,20,1.52099
-112,20,1.49954
-110,20,1.47956
-108,20,1.46115
-106,20,1.44441
-104,20,1.42943
-102,20,1.41629
-100,20,1.40506
-98,20,1.39582
-96,20,1.3886
-94,20,1.38344
-92,20,1.38039
-90,20,1.37944
-88,20,1.38062
-86,20,1.38391
-84,20,1.38929
-82,20,1.39675
-80,20,1.40622
-78,20,1.41767
-76,20,1.43104
-74,20,1.44624
-72,20,1.46319
-70,20,1.48182
-68,20,1.50201
-66,20,1.52366
-64,20,1.54666
-62,20,1.57088
-60,20,1.5962
-58,20,1.6225
-56,20,1.64963
-54,20,1.67745
-52,20,1.70584
-50,20,1.73464
-48,20,1.76372
-46,20,1.79293
-44,20,1.82214
-42,20,1.8512
-40,20,1.87997
-38,20,1.90833
-36,20,1.93613
-34,20,1.96324
-32,20,1.98956
-30,20,2.01494
-28,20,2.03928
-26,20,2.06247
-24,20,2.08441
-22,20,2.10499
-20,20,2.12413
-18,20,2.14175
-16,20,2.15776
-14,20,2.17209
-12,20,2.18469
-10,20,2.1955
-8,20,2.20448
-6,20,2.21158
-4,20,2.21677
-2,20,2.22004
0,20,2.22137
2,20,2.22075
4,20,2.21819
6,20,2.2137
8,20,2.20729
10,20,2.19901
12,20,2.18887
14,20,2.17694
16,20,2.16325
18,20,2.14788
20,20,2.13088
22,20,2.11234
24,20,2.09234
26,20,2.07096
28,20,2.04831
30,20,2.02449
32,20,1.9996
34,20,1.97376
36,20,1.94709
38,20,1.91972
40,20,1.89177
42,20,1.86337
44,20,1.83468
46,20,1.80581
48,20,1.77691
50,20,1.74814
52,20,1.71961
54,20,1.69149
56,20,1.66392
58,20,1.63703
60,20,1.61096
62,20,1.58584
64,20,1.56182
66,20,1.53901
68,20,1.51754
70,20,1.49753
72,20,1.47907
74,20,1.46228
76,20,1.44723
78,20,1.43402
80,20,1.42272
82,20,1.41339
84,20,1.40608
86,20,1.40084
88,20,1.39768
90,20,1.39664
92,20,1.39771
94,20,1.40088
96,20,1.40615
98,20,1.41347
100,20,1.42282
102,20,1.43412
104,20,1.44733
106,20,1.46237
108,20,1.47916
110,20,1.49759
112,20,1.51758
114,20,1.53901
116,20,1.56176
118,20,1.58572
120,20,1.61076
122,20,1.63674
124,20,1.66354
126,20,1.691
128,20,1.719
130,20,1.74738
132,20,1.77601
134,20,1.80474
136,20,1.83344
138,20,1.86195
140,20,1.89015
142,20,1.9179
144,20,1.94506
146,20,1.97151
148,20,1.99712
150,20,2.02179
152,20,2.04538
154,20,2.0678
156,20,2.08894
158,20,2.10872
160,20,2.12703
162,20,2.1438
164,20,2.15896
166,20,2.17244
168,20,2.18418
170,20,2.19412
172,20,2.20223
174,20,2.20847
176,20,2.21282
178,20,2.21524
180,20,2.21574
-180,22,2.20969
-178,22,2.208
-176,22,2.204
-174,22,2.19771
-172,22,2.18915
-170,22,2.17835
-168,22,2.16538
-166,22,2.15026
-164,22,2.13308
-162,22,2.1139
-160,22,2.0928
-158,22,2.06988
-156,22,2.04522
-154,22,2.01894
-152,22,1.99115
-150,22,1.96198
-148,22,1.93154
-146,22,1.89998
-144,22,1.86744
-142,22,1.83407
-140,22,1.80001
-138,22,1.76543
-136,22,1.73049
-134,22,1.69535
-132,22,1.66019
-130,22,1.62517
-128,22,1.59046
-126,22,1.55625
-124,22,1.52269
-122,22,1.48997
-120,22,1.45824
-118,22,1.42767
-116,22,1.39843
-114,22,1.37067
-112,22,1.34454
-110,22,1.32017
-108,22,1.29771
-106,22,1.27728
-104,22,1.25898
-102,22,1.24292
-100,22,1.2292
-98,22,1.21789
-96,22,1.20905
-94,22,1.20273
-92,22,1.19897
-90,22,1.1978
-88,22,1.19922
-86,22,1.20321
-84,22,1.20977
-82,22,1.21885
-80,22,1.2304
-78,22,1.24435
-76,22,1.26064
-74,22,1.27916
-72,22,1.29981
-70,22,1.32249
-68,22,1.34706
-66,22,1.3734
-64,22,1.40136
-62,22,1.43079
-60,22,1.46154
-58,22,1.49345
-56,22,1.52636
-54,22,1.56009
-52,22,1.59447
-50,22,1.62934
-48,22,1.66452
-46,22,1.69984
-44,22,1.73512
-42,22,1.77021
-40,22,1.80492
-38,22,1.83911
-36,22,1.87261
-34,22,1.90527
-32,22,1.93693
-30,22,1.96747
-28,22,1.99673
-26,22,2.0246
-24,22,2.05094
-22,22,2.07565
-20,22,2.09861
-18,22,2.11973
-16,22,2.13891
-14,22,2.15608
-12,22,2.17117
-10,22,2.1841
-8,22,2.19482
-6,22,2.2033
-4,22,2.20948
-2,22,2.21336
0,22,2.21491
2,22,2.21412
4,22,2.211
6,22,2.20557
8,22,2.19784
10,22,2.18785
12,22,2.17565
14,22,2.16127
16,22,2.1448
18,22,2.12629
20,22,2.10582
22,22,2.0835
24,22,2.0594
26,22,2.03365
28,22,2.00635
30,22,1.97763
32,22,1.94761
34,22,1.91643
36,22,1.88424
38,22,1.85117
40,22,1.8174
42,22,1.78307
44,22,1.74835
46,22,1.71341
48,22,1.67841
50,22,1.64354
52,22,1.60895
54,22,1.57483
56,22,1.54135
58,22,1.50869
60,22,1.477
62,22,1.44646
64,22,1.41723
66,22,1.38947
68,22,1.36332
70,22,1.33893
72,22,1.31644
74,22,1.29596
76,22,1.27762
78,22,1.26152
80,22,1.24774
82,22,1.23637
84,22,1.22747
86,22,1.22109
88,22,1.21727
90,22,1.21603
92,22,1.21738
94,22,1.22131
96,22,1.22779
98,22,1.23679
100,22,1.24826
102,22,1.26213
104,22,1.27832
106,22,1.29673
108,22,1.31727
110,22,1.33981
112,22,1.36424
114,22,1.39041
116,22,1.41818
118,22,1.4474
120,22,1.47792
122,22,1.50956
124,22,1.54217
126,22,1.57557
128,22,1.60959
130,22,1.64406
132,22,1.6788
134,22,1.71364
136,22,1.74842
138,22,1.78295
140,22,1.81707
142,22,1.85062
144,22,1.88345
146,22,1.9154
148,22,1.94632
150,22,1.97608
152,22,2.00453
154,22,2.03155
156,22,2.05703
158,22,2.08084
160,22,2.10289
162,22,2.12308
164,22,2.14132
166,22,2.15753
168,22,2.17165
170,22,2.18362
172,22,2.19338
174,22,2.2009
176,22,2.20613
178,22,2.20907
180,22,2.20969
-180,24,2.20362
-178,24,2.20165
-176,24,2.19695
-174,24,2.18956
-172,24,2.17948
-170,24,2.16678
-168,24,2.15149
-166,24,2.13368
-164,24,2.11342
-162,24,2.09079
-160,24,2.0659
-158,24,2.03883
-156,24,2.00971
-154,24,1.97865
-152,24,1.94579
-150,24,1.91128
-148,24,1.87525
-146,24,1.83786
-144,24,1.79929
-142,24,1.7597
-140,24,1.71928
-138,24,1.6782
-136,24,1.63667
-134,24,1.59487
-132,24,1.55301
-130,24,1.51129
-128,24,1.46991
-126,24,1.42908
-124,24,1.38901
-122,24,1.3499
-120,24,1.31195
-118,24,1.27537
-116,24,1.24035
-114,24,1.20708
-112,24,1.17573
-110,24,1.14649
-108,24,1.11951
-106,24,1.09496
-104,24,1.07296
-102,24,1.05364
-100,24,1.03713
-98,24,1.0235
-96,24,1.01285
-94,24,1.00523
-92,24,1.00069
-90,24,0.999257
-88,24,1.00094
-86,24,1.00573
-84,24,1.0136
-82,24,1.02449
-80,24,1.03836
-78,24,1.05512
-76,24,1.07466
-74,24,1.09689
-72,24,1.12166
-70,24,1.14885
-68,24,1.1783
-66,24,1.20984
-64,24,1.24331
-62,24,1.27851
-60,24,1.31527
-58,24,1.35339
-56,24,1.39267
-54,24,1.4329
-52,24,1.47388
-50,24,1.51541
-48,24,1.55728
-46,24,1.59928
-44,24,1.64121
-42,24,1.68288
-40,24,1.72408
-38,24,1.76462
-36,24,1.80432
-34,24,1.84299
-32,24,1.88047
-30,24,1.91658
-28,24,1.95118
-26,24,1.9841
-24,24,2.0152
-22,24,2.04435
-20,24,2.07144
-18,24,2.09633
-16,24,2.11894
-14,24,2.13916
-12,24,2.15691
-10,24,2.17212
-8,24,2.18472
-6,24,2.19466
-4,24,2.20191
-2,24,2.20644
0,24,2.20821
2,24,2.20724
4,24,2.20352
6,24,2.19706
8,24,2.1879
10,24,2.17608
12,24,2.16163
14,24,2.14463
16,24,2.12514
18,24,2.10324
20,24,2.07903
22,24,2.05261
24,24,2.02409
26,24,1.9936
28,24,1.96126
30,24,1.92722
32,24,1.89164
34,24,1.85466
36,24,1.81645
38,24,1.7772
40,24,1.73707
42,24,1.69626
44,24,1.65496
46,24,1.61337
48,24,1.57169
50,24,1.53012
52,24,1.48887
54,24,1.44815
56,24,1.40816
58,24,1.36912
60,24,1.33123
62,24,1.29468
64,24,1.25968
66,24,1.22642
68,24,1.19508
70,24,1.16583
72,24,1.13884
74,24,1.11426
76,24,1.09224
78,24,1.0729
80,24,1.05636
82,24,1.04271
84,24,1.03203
86,24,1.02439
88,24,1.01983
90,24,1.01837
92,24,1.02004
94,24,1.02481
96,24,1.03266
98,24,1.04355
100,24,1.0574
102,24,1.07413
104,24,1.09365
106,24,1.11584
108,24,1.14057
110,24,1.16769
112,24,1.19706
114,24,1.22851
116,24,1.26186
118,24,1.29692
120,24,1.33351
122,24,1.37142
124,24,1.41045
126,24,1.45041
128,24,1.49107
130,24,1.53223
132,24,1.57369
134,24,1.61523
136,24,1.65666
138,24,1.69777
140,24,1.73837
142,24,1.77826
144,24,1.81726
146,24,1.85519
148,24,1.89188
150,24,1.92717
152,24,1.96089
154,24,1.9929
156,24,2.02306
158,24,2.05124
160,24,2.07732
162,24,2.10119
164,24,2.12276
166,24,2.14192
168,24,2.15861
170,24,2.17276
172,24,2.18429
174,24,2.19318
176,24,2.19938
178,24,2.20286
180,24,2.20362
-180,26,2.19764
-178,26,2.19537
-176,26,2.18994
-174,26,2.18136
-172,26,2.16968
-170,26,2.15493
-168,26,2.13718
-166,26,2.11649
-164,26,2.09294
-162,26,2.06664
-160,26,2.03768
-158,26,2.00619
-156,26,1.97228
-154,26,1.93611
-152,26,1.89781
-150,26,1.85755
-148,26,1.81551
-146,26,1.77185
-144,26,1.72678
-142,26,1.68049
-140,26,1.63318
-138,26,1.58507
-136,26,1.53639
-134,26,1.48736
-132,26,1.43822
-130,26,1.38919
-128,26,1.34053
-126,26,1.29248
-124,26,1.24527
-122,26,1.19916
-120,26,1.15439
-118,26,1.11119
-116,26,1.06979
-114,26,1.03044
-112,26,0.993335
-110,26,0.958697
-108,26,0.926722
-106,26,0.897595
-104,26,0.871487
-102,26,0.848551
-100,26,0.828925
-98,26,0.812727
-96,26,0.800055
-94,26,0.790986
-92,26,0.785575
-90,26,0.783855
-88,26,0.785838
-86,26,0.791511
-84,26,0.800839
-82,26,0.813766
-80,26,0.830214
-78,26,0.850082
-76,26,0.873253
-74,26,0.899589
-72,26,0.928934
-70,26,0.961118
-68,26,0.995955
-66,26,1.03325
-64,26,1.07279
-62,26,1.11435
-60,26,1.15772
-58,26,1.20265
-56,26,1.24891
-54,26,1.29625
-52,26,1.34445
-50,26,1.39324
-48,26,1.44239
-46,26,1.49165
-44,26,1.5408
-42,26,1.58959
-40,26,1.6378
-38,26,1.6852
-36,26,1.73159
-34,26,1.77675
-32,26,1.82048
-30,26,1.86259
-28,26,1.9029
-26,26,1.94124
-24,26,1.97744
-22,26,2.01135
-20,26,2.04284
-18,26,2.07177
-16,26,2.09802
-14,26,2.12149
-12,26,2.14208
-10,26,2.15971
-8,26,2.17431
-6,26,2.18582
-4,26,2.19419
-2,26,2.1994
0,26,2.20142
2,26,2.20024
4,26,2.19586
6,26,2.18831
8,26,2.17762
10,26,2.16383
12,26,2.14699
14,26,2.12717
16,26,2.10445
18,26,2.07893
20,26,2.0507
22,26,2.01989
24,26,1.98663
26,26,1.95105
28,26,1.91331
30,26,1.87356
32,26,1.83198
34,26,1.78875
36,26,1.74407
38,26,1.69812
40,26,1.65113
42,26,1.60331
44,26,1.55488
46,26,1.50607
48,26,1.45711
50,26,1.40825
52,26,1.35974
54,26,1.3118
56,26,1.2647
58,26,1.21867
60,26,1.17396
62,26,1.13081
64,26,1.08946
66,26,1.05013
68,26,1.01305
70,26,0.978422
72,26,0.946455
74,26,0.917333
76,26,0.891229
78,26,0.868297
80,26,0.848678
82,26,0.832489
84,26,0.81983
86,26,0.81078
88,26,0.805395
90,26,0.803707
92,26,0.805728
94,26,0.811445
96,26,0.820822
98,26,0.833802
100,26,0.850304
102,26,0.870228
104,26,0.893451
106,26,0.919834
108,26,0.949218
110,26,0.981428
112,26,1.01627
114,26,1.05356
116,26,1.09306
118,26,1.13456
120,26,1.17783
122,26,1.22263
124,26,1.26872
126,26,1.31585
128,26,1.36377
130,26,1.41224
132,26,1.46102
134,26,1.50986
136,26,1.55852
138,26,1.60677
140,26,1.65438
142,26,1.70113
144,26,1.7468
146,26,1.79118
148,26,1.83409
150,26,1.87532
152,26,1.9147
154,26,1.95206
156,26,1.98725
158,26,2.02011
160,26,2.05051
162,26,2.07833
164,26,2.10345
166,26,2.12577
168,26,2.1452
170,26,2.16166
172,26,2.1751
174,26,2.18544
176,26,2.19267
178,26,2.19674
180,26,2.19764
-180,28,2.19187
-178,28,2.18929
-176,28,2.18307
-174,28,2.17325
-172,28,2.15986
-170,28,2.14296
-168,28,2.1226
-166,28,2.09886
-164,28,2.07184
-162,28,2.04164
-160,28,2.00837
-158,28,1.97217
-156,28,1.93319
-154,28,1.89157
-152,28,1.84748
-150,28,1.80111
-148,28,1.75264
-146,28,1.70229
-144,28,1.65026
-142,28,1.59678
-140,28,1.54208
-138,28,1.48642
-136,28,1.43004
-134,28,1.37321
-132,28,1.3162
-130,28,1.25927
-128,28,1.20271
-126,28,1.14681
-124,28,1.09184
-122,28,1.0381
-120,28,0.985867
-118,28,0.935424
-116,28,0.887049
-114,28,0.841014
-112,28,0.797581
-110,28,0.757
-108,28,0.719511
-106,28,0.685338
-104,28,0.654685
-102,28,0.627742
-100,28,0.604674
-98,28,0.585625
-96,28,0.570714
-94,28,0.560037
-92,28,0.55366
-90,28,0.551623
-88,28,0.553941
-86,28,0.560597
-84,28,0.57155
-82,28,0.58673
-80,28,0.606041
-78,28,0.629361
-76,28,0.656546
-74,28,0.687428
-72,28,0.72182
-70,28,0.759514
-68,28,0.800287
-66,28,0.843901
-64,28,0.890104
-62,28,0.938635
-60,28,0.989223
-58,28,1.04159
-56,28,1.09546
-54,28,1.15055
-52,28,1.20656
-50,28,1.26322
-48,28,1.32025
-46,28,1.37736
-44,28,1.43428
-42,28,1.49074
-40,28,1.54648
-38,28,1.60125
-36,28,1.6548
-34,28,1.70688
-32,28,1.75729
-30,28,1.8058
-28,28,1.8522
-26,28,1.8963
-24,28,1.93792
-22,28,1.97688
-20,28,2.01304
-18,28,2.04624
-16,28,2.07635
-14,28,2.10326
-12,28,2.12685
-10,28,2.14704
-8,28,2.16375
-6,28,2.1769
-4,28,2.18646
-2,28,2.19238
0,28,2.19464
2,28,2.19324
4,28,2.18817
6,28,2.17945
8,28,2.16713
10,28,2.15125
12,28,2.13186
14,28,2.10906
16,28,2.08292
18,28,2.05354
20,28,2.02106
22,28,1.98559
24,28,1.94728
26,28,1.90628
28,28,1.86278
30,28,1.81694
32,28,1.76897
34,28,1.71906
36,28,1.66744
38,28,1.61433
40,28,1.55997
42,28,1.5046
44,28,1.44849
46,28,1.3919
48,28,1.33509
50,28,1.27835
52,28,1.22195
54,28,1.16619
56,28,1.11134
58,28,1.0577
60,28,1.00555
62,28,0.955182
64,28,0.906867
66,28,0.860882
68,28,0.817491
70,28,0.776947
72,28,0.739491
74,28,0.705349
76,28,0.674729
78,28,0.64782
80,28,0.62479
82,28,0.605787
84,28,0.59093
86,28,0.580315
88,28,0.574011
90,28,0.572059
92,28,0.574473
94,28,0.581236
96,28,0.592307
98,28,0.607613
100,28,0.627057
102,28,0.650516
104,28,0.677842
106,28,0.708863
108,28,0.743388
110,28,0.781205
112,28,0.822086
114,28,0.865787
116,28,0.912052
118,28,0.960615
120,28,1.0112
122,28,1.06352
124,28,1.1173
126,28,1.17224
128,28,1.22806
130,28,1.28447
132,28,1.34117
134,28,1.3979
136,28,1.45437
138,28,1.51031
140,28,1.56546
142,28,1.61957
144,28,1.67238
146,28,1.72368
148,28,1.77322
150,28,1.82081
152,28,1.86623
154,28,1.9093
156,28,1.94983
158,28,1.98767
160,28,2.02266
162,28,2.05466
164,28,2.08355
166,28,2.10921
168,28,2.13155
170,28,2.15047
172,28,2.16591
174,28,2.17781
176,28,2.18612
178,28,2.19081
180,28,2.19187
-180,30,2.18641
-178,30,2.1835
-176,30,2.17647
-174,30,2.16535
-172,30,2.15017
-170,30,2.131
-168,30,2.1079
-166,30,2.08096
-164,30,2.05028
-162,30,2.01598
-160,30,1.97818
-158,30,1.93702
-156,30,1.89267
-154,30,1.8453
-152,30,1.79509
-150,30,1.74224
-148,30,1.68697
-146,30,1.6295
-144,30,1.57008
-142,30,1.50895
-140,30,1.44638
-138,30,1.38264
-136,30,1.31803
-134,30,1.25283
-132,30,1.18736
-130,30,1.12193
-128,30,1.05686
-126,30,0.992473
-124,30,0.929102
-122,30,0.867079
-120,30,0.806737
-118,30,0.748405
-116,30,0.69241
-114,30,0.639073
-112,30,0.588704
-110,30,0.541603
-108,30,0.498054
-106,30,0.458325
-104,30,0.422665
-102,30,0.3913
-100,30,0.36443
-98,30,0.342229
-96,30,0.324844
-94,30,0.312388
-92,30,0.304943
-90,30,0.302559
-88,30,0.305251
-86,30,0.313001
-84,30,0.325756
-82,30,0.343433
-80,30,0.365913
-78,30,0.393051
-76,30,0.424669
-74,30,0.460567
-72,30,0.500515
-70,30,0.544267
-68,30,0.591554
-66,30,0.642092
-64,30,0.695581
-62,30,0.751712
-60,30,0.810167
-58,30,0.870619
-56,30,0.93274
-54,30,0.996199
-52,30,1.06067
-50,30,1.12581
-48,30,1.19131
-46,30,1.25684
-44,30,1.32209
-42,30,1.38675
-40,30,1.45054
-38,30,1.51315
-36,30,1.57431
-34,30,1.63377
-32,30,1.69126
-30,30,1.74654
-28,30,1.79938
-26,30,1.84957
-24,30,1.89691
-22,30,1.9412
-20,30,1.98227
-18,30,2.01997
-16,30,2.05414
-14,30,2.08465
-12,30,2.1114
-10,30,2.13427
-8,30,2.15318
-6,30,2.16806
-4,30,2.17885
-2,30,2.18551
0,30,2.18802
2,30,2.18637
4,30,2.18057
6,30,2.17062
8,30,2.15658
10,30,2.1385
12,30,2.11644
14,30,2.09048
16,30,2.06073
18,30,2.0273
20,30,1.99032
22,30,1.94993
24,30,1.90629
26,30,1.85958
28,30,1.80998
30,30,1.75769
32,30,1.70293
34,30,1.64593
36,30,1.58694
38,30,1.5262
40,30,1.46398
42,30,1.40057
44,30,1.33624
46,30,1.27131
48,30,1.20607
50,30,1.14085
52,30,1.07596
54,30,1.01174
56,30,0.948513
58,30,0.886618
60,30,0.826387
62,30,0.768153
64,30,0.712245
66,30,0.658983
68,30,0.608682
70,30,0.561643
72,30,0.518153
74,30,0.478482
76,30,0.442881
78,30,0.411578
80,30,0.384778
82,30,0.362656
84,30,0.345361
86,30,0.333008
88,30,0.325681
90,30,0.323431
92,30,0.326275
94,30,0.334193
96,30,0.347134
98,30,0.365011
100,30,0.387706
102,30,0.415069
104,30,0.44692
106,30,0.483053
108,30,0.523236
110,30,0.567215
112,30,0.614717
114,30,0.66545
116,30,0.719111
118,30,0.77538
120,30,0.833935
122,30,0.894442
124,30,0.956567
126,30,1.01997
128,30,1.08432
130,30,1.14928
132,30,1.21452
134,30,1.27972
136,30,1.34457
138,30,1.40874
140,30,1.47195
142,30,1.53392
144,30,1.59435
146,30,1.653
148,30,1.7096
150,30,1.76392
152,30,1.81574
154,30,1.86484
156,30,1.91103
158,30,1.95413
160,30,1.99396
162,30,2.03037
164,30,2.06323
166,30,2.09242
168,30,2.11781
170,30,2.13932
172,30,2.15687
174,30,2.1704
176,30,2.17985
178,30,2.1852
180,30,2.18641
-180,32,2.18138
-178,32,2.17813
-176,32,2.17025
-174,32,2.15777
-172,32,2.14073
