Phi[deg],Theta[deg],rETotal[mV]
-142,16,4047.17
-140,16,3873.46
-138,16,3700.71
-136,16,3530.03
-134,16,3362.52
-132,16,3199.27
-130,16,3041.31
-128,16,2889.65
-126,16,2745.23
-124,16,2608.91
-122,16,2481.46
-120,16,2363.54
-118,16,2255.67
-116,16,2158.19
-114,16,2071.26
-112,16,1994.86
-110,16,1928.72
-108,16,1872.4
-106,16,1825.28
-104,16,1786.59
-102,16,1755.48
-100,16,1731.07
-98,16,1712.51
-96,16,1699.01
-94,16,1689.92
-92,16,1684.74
-90,16,1683.19
-88,16,1685.15
-86,16,1690.73
-84,16,1700.24
-82,16,1714.17
-80,16,1733.18
-78,16,1758.06
-76,16,1789.66
-74,16,1828.86
-72,16,1876.52
-70,16,1933.39
-68,16,2000.09
-66,16,2077.06
-64,16,2164.56
-62,16,2262.62
-60,16,2371.08
-58,16,2489.57
-56,16,2617.6
-54,16,2754.49
-52,16,2899.48
-50,16,3051.69
-48,16,3210.2
-46,16,3373.98
-44,16,3542.01
-42,16,3713.19
-40,16,3886.43
-38,16,4060.6
-36,16,4234.56
-34,16,4407.19
-32,16,4577.35
-30,16,4743.91
-28,16,4905.79
-26,16,5061.89
-24,16,5211.18
-22,16,5352.64
-20,16,5485.32
-18,16,5608.3
-16,16,5720.74
-14,16,5821.86
-12,16,5910.96
-10,16,5987.41
-8,16,6050.68
-6,16,6100.32
-4,16,6135.98
-2,16,6157.41
0,16,6164.46
2,16,6157.07
4,16,6135.3
6,16,6099.3
8,16,6049.34
10,16,5985.75
12,16,5909.01
14,16,5819.63
16,16,5718.25
18,16,5605.58
20,16,5482.39
22,16,5349.54
24,16,5207.93
26,16,5058.52
28,16,4902.33
30,16,4740.4
32,16,4573.8
34,16,4403.66
36,16,4231.08
38,16,4057.19
40,16,3883.15
42,16,3710.06
44,16,3539.07
46,16,3371.28
48,16,3207.77
50,16,3049.59
52,16,2897.73
54,16,2753.15
56,16,2616.71
58,16,2489.19
60,16,2371.23
62,16,2263.36
64,16,2165.92
66,16,2079.07
68,16,2002.76
70,16,1936.74
72,16,1880.56
74,16,1833.58
76,16,1795.03
78,16,1764.06
80,16,1739.78
82,16,1721.32
84,16,1707.9
86,16,1698.87
88,16,1693.72
90,16,1692.15
92,16,1694.04
94,16,1699.51
96,16,1708.85
98,16,1722.56
100,16,1741.29
102,16,1765.82
104,16,1797.01
106,16,1835.74
108,16,1882.87
110,16,1939.16
112,16,2005.25
114,16,2081.58
116,16,2168.42
118,16,2265.8
120,16,2373.58
122,16,2491.4
124,16,2618.76
126,16,2755
128,16,2899.35
130,16,3050.94
132,16,3208.83
134,16,3372.01
136,16,3539.44
138,16,3710.04
140,16,3882.7
142,16,4056.28
144,16,4229.67
146,16,4401.72
148,16,4571.3
150,16,4737.3
152,16,4898.6
154,16,5054.14
156,16,5202.86
158,16,5343.77
160,16,5475.91
162,16,5598.36
164,16,5710.3
166,16,5810.94
168,16,5899.58
170,16,5975.61
172,16,6038.48
174,16,6087.77
176,16,6123.12
178,16,6144.28
180,16,6151.1
-180,18,6147.66
-178,18,6138.18
-176,18,6110.71
-174,18,6065.45
-172,18,6002.77
-170,18,5923.12
-168,18,5827.13
-166,18,5715.53
-164,18,5589.14
-162,18,5448.94
-160,18,5295.97
-158,18,5131.38
-156,18,4956.39
-154,18,4772.32
-152,18,4580.54
-150,18,4382.49
-148,18,4179.65
-146,18,3973.57
-144,18,3765.85
-142,18,3558.11
-140,18,3352.05
-138,18,3149.4
-136,18,2951.94
-134,18,2761.53
-132,18,2580.06
-130,18,2409.44
-128,18,2251.62
-126,18,2108.49
-124,18,1981.79
-122,18,1873
-120,18,1783.15
-118,18,1712.63
-116,18,1661.08
-114,18,1627.32
-112,18,1609.42
-110,18,1604.86
-108,18,1610.82
-106,18,1624.41
-104,18,1642.86
-102,18,1663.7
-100,18,1684.77
-98,18,1704.3
-96,18,1720.91
-94,18,1733.52
-92,18,1741.41
-90,18,1744.15
-88,18,1741.59
-86,18,1733.9
-84,18,1721.49
-82,18,1705.13
-80,18,1685.86
-78,18,1665.12
-76,18,1644.66
-74,18,1626.65
-72,18,1613.57
-70,18,1608.2
-68,18,1613.41
-66,18,1632.04
-64,18,1666.57
-62,18,1718.91
-60,18,1790.23
-58,18,1880.88
-56,18,1990.45
-54,18,2117.89
-52,18,2261.74
-50,18,2420.25
-48,18,2591.54
-46,18,2773.66
-44,18,2964.7
-42,18,3162.76
-40,18,3365.99
-38,18,3572.61
-36,18,3780.88
-34,18,3989.1
-32,18,4195.64
-30,18,4398.9
-28,18,4597.33
-26,18,4789.43
-24,18,4973.76
-22,18,5148.94
-20,18,5313.66
-18,18,5466.69
-16,18,5606.87
-14,18,5733.15
-12,18,5844.58
-10,18,5940.31
-8,18,6019.6
-6,18,6081.87
-4,18,6126.63
-2,18,6153.53
0,18,6162.37
2,18,6153.09
4,18,6125.76
6,18,6080.58
8,18,6017.9
10,18,5938.21
12,18,5842.11
14,18,5730.34
16,18,5603.74
18,18,5463.27
20,18,5309.99
22,18,5145.04
24,18,4969.68
26,18,4785.2
28,18,4593
30,18,4394.51
32,18,4191.23
34,18,3984.71
36,18,3776.55
38,18,3568.41
40,18,3361.96
42,18,3158.95
44,18,2961.18
46,18,2770.5
48,18,2588.81
50,18,2418.03
52,18,2260.11
54,18,2116.94
56,18,1990.27
58,18,1881.56
60,18,1791.84
62,18,1721.48
64,18,1670.12
66,18,1636.56
68,18,1618.86
70,18,1614.5
72,18,1620.65
74,18,1634.42
76,18,1653.06
78,18,1674.07
80,18,1695.31
82,18,1715.02
84,18,1731.79
86,18,1744.57
88,18,1752.62
90,18,1755.51
92,18,1753.09
94,18,1745.5
96,18,1733.19
98,18,1716.88
100,18,1697.62
102,18,1676.82
104,18,1656.23
106,18,1638
108,18,1624.58
110,18,1618.74
112,18,1623.36
114,18,1641.24
116,18,1674.88
118,18,1726.23
120,18,1796.49
122,18,1886.04
124,18,1994.51
126,18,2120.88
128,18,2263.7
130,18,2421.23
132,18,2591.6
134,18,2772.85
136,18,2963.07
138,18,3160.34
140,18,3362.82
142,18,3568.71
144,18,3776.27
146,18,3983.8
148,18,4189.65
150,18,4392.23
152,18,4589.98
154,18,4781.41
156,18,4965.07
158,18,5139.6
160,18,5303.67
162,18,5456.07
164,18,5595.65
166,18,5721.35
168,18,5832.23
170,18,5927.44
172,18,6006.27
174,18,6068.11
176,18,6112.5
178,18,6139.08
180,18,6147.66
-180,20,6144.12
-178,20,6132.54
-176,20,6098.95
-174,20,6043.63
-172,20,5967.03
-170,20,5869.8
-168,20,5752.73
-166,20,5616.79
-164,20,5463.11
-162,20,5292.94
-160,20,5107.69
-158,20,4908.88
-156,20,4698.18
-154,20,4477.34
-152,20,4248.24
-150,20,4012.87
-148,20,3773.35
-146,20,3531.92
-144,20,3291
-142,20,3053.17
-140,20,2821.28
-138,20,2598.47
-136,20,2388.23
-134,20,2194.48
-132,20,2021.49
-130,20,1873.78
-128,20,1755.68
-126,20,1670.68
-124,20,1620.56
-122,20,1604.66
-120,20,1619.78
-118,20,1660.74
-116,20,1721.42
-114,20,1795.69
-112,20,1878.01
-110,20,1963.76
-108,20,2049.18
-106,20,2131.31
-104,20,2207.85
-102,20,2277.02
-100,20,2337.45
-98,20,2388.12
-96,20,2428.25
-94,20,2457.29
-92,20,2474.86
-90,20,2480.75
-88,20,2474.88
-86,20,2457.34
-84,20,2428.33
-82,20,2388.25
-80,20,2337.64
-78,20,2277.3
-76,20,2208.26
-74,20,2131.89
-72,20,2050
-70,20,1964.89
-68,20,1879.56
-66,20,1797.77
-64,20,1724.2
-62,20,1664.37
-60,20,1624.42
-58,20,1610.45
-56,20,1627.57
-54,20,1678.92
-52,20,1765.09
-50,20,1884.27
-48,20,2032.97
-46,20,2206.85
-44,20,2401.42
-42,20,2612.41
-40,20,2835.93
-38,20,3068.49
-36,20,3306.96
-34,20,3548.48
-32,20,3790.47
-30,20,4030.51
-28,20,4266.34
-26,20,4495.85
-24,20,4717.03
-22,20,4928
-20,20,5126.99
-18,20,5312.34
-16,20,5482.52
-14,20,5636.12
-12,20,5771.87
-10,20,5888.65
-8,20,5985.5
-6,20,6061.61
-4,20,6116.35
-2,20,6149.27
0,20,6160.09
2,20,6148.74
4,20,6115.29
6,20,6060.03
8,20,5983.42
10,20,5886.1
12,20,5768.86
14,20,5632.69
16,20,5478.71
18,20,5308.19
20,20,5122.53
22,20,4923.28
24,20,4712.08
26,20,4490.73
28,20,4261.1
30,20,4025.2
32,20,3785.15
34,20,3543.2
36,20,3301.77
38,20,3063.47
40,20,2831.16
42,20,2607.97
44,20,2397.43
46,20,2203.42
48,20,2030.25
50,20,1882.42
52,20,1764.26
54,20,1679.23
56,20,1629.09
58,20,1613.18
60,20,1628.29
62,20,1669.26
64,20,1729.96
66,20,1804.28
68,20,1886.7
70,20,1972.58
72,20,2058.16
74,20,2140.47
76,20,2217.22
78,20,2286.62
80,20,2347.29
82,20,2398.21
84,20,2438.6
86,20,2467.89
88,20,2485.72
90,20,2491.86
92,20,2486.24
94,20,2468.93
96,20,2440.16
98,20,2400.29
100,20,2349.9
102,20,2289.74
104,20,2220.87
106,20,2144.64
108,20,2062.84
110,20,1977.79
112,20,1892.42
114,20,1810.5
116,20,1736.63
118,20,1676.31
120,20,1635.61
122,20,1620.61
124,20,1636.44
126,20,1686.3
128,20,1770.88
130,20,1888.47
132,20,2035.66
134,20,2208.14
136,20,2401.44
138,20,2611.27
140,20,2833.74
142,20,3065.33
144,20,3302.89
146,20,3543.55
148,20,3784.7
150,20,4023.93
152,20,4258.96
154,20,4487.68
156,20,4708.09
158,20,4918.3
160,20,5116.54
162,20,5301.16
164,20,5470.63
166,20,5623.54
168,20,5758.65
170,20,5874.83
172,20,5971.12
174,20,6046.73
176,20,6101.04
178,20,6133.59
180,20,6144.12
-180,22,6140.52
-178,22,6126.68
-176,22,6086.46
-174,22,6020.23
-172,22,5928.6
-170,22,5812.37
-168,22,5672.6
-166,22,5510.55
-164,22,5327.66
-162,22,5125.59
-160,22,4906.19
-158,22,4671.47
-156,22,4423.63
-154,22,4165.06
-152,22,3898.35
-150,22,3626.35
-148,22,3352.18
-146,22,3079.35
-144,22,2811.89
-142,22,2554.52
-140,22,2312.9
-138,22,2093.84
-136,22,1905.38
-134,22,1756.45
-132,22,1655.56
-130,22,1608.39
-128,22,1615.42
-126,22,1671.14
-124,22,1765.84
-122,22,1888.53
-120,22,2029.15
-118,22,2179.46
-116,22,2333.13
-114,22,2485.41
-112,22,2632.78
-110,22,2772.62
-108,22,2902.95
-106,22,3022.3
-104,22,3129.54
-102,22,3223.83
-100,22,3304.5
-98,22,3371.08
-96,22,3423.2
-94,22,3460.6
-92,22,3483.1
-90,22,3490.6
-88,22,3483.07
-86,22,3460.55
-84,22,3423.13
-82,22,3370.99
-80,22,3304.4
-78,22,3223.71
-76,22,3129.43
-74,22,3022.2
-72,22,2902.89
-70,22,2772.63
-68,22,2632.92
-66,22,2485.73
-64,22,2333.73
-62,22,2180.47
-60,22,2030.75
-58,22,1890.94
-56,22,1769.32
-54,22,1675.99
-52,22,1621.9
-50,22,1616.63
-48,22,1665.53
-46,22,1767.99
-44,22,1918.26
-42,22,2107.85
-40,22,2327.89
-38,22,2570.38
-36,22,2828.52
-34,22,3096.7
-32,22,3370.2
-30,22,3645
-28,22,3917.56
-26,22,4184.77
-24,22,4443.76
-22,22,4691.95
-20,22,4926.94
-18,22,5146.5
-16,22,5348.61
-14,22,5531.44
-12,22,5693.32
-10,22,5832.78
-8,22,5948.59
-6,22,6039.68
-4,22,6105.25
-2,22,6144.69
0,22,6157.67
2,22,6144.06
4,22,6103.99
6,22,6037.81
8,22,5946.12
10,22,5829.76
12,22,5689.76
14,22,5527.39
16,22,5344.11
18,22,5141.59
20,22,4921.66
22,22,4686.37
24,22,4437.93
26,22,4178.73
28,22,3911.38
30,22,3638.73
32,22,3363.91
34,22,3090.47
36,22,2822.42
38,22,2564.51
40,22,2322.39
42,22,2102.87
44,22,1914.01
46,22,1764.72
48,22,1663.46
50,22,1615.94
52,22,1622.62
54,22,1678.05
56,22,1772.54
58,22,1895.13
60,22,2035.75
62,22,2186.14
64,22,2339.97
66,22,2492.48
68,22,2640.11
70,22,2780.25
72,22,2910.91
74,22,3030.6
76,22,3138.19
78,22,3232.84
80,22,3313.87
82,22,3380.81
84,22,3433.28
86,22,3471.02
88,22,3493.86
90,22,3501.68
92,22,3494.46
94,22,3472.23
96,22,3435.09
98,22,3383.21
100,22,3316.86
102,22,3236.39
104,22,3142.31
106,22,3035.27
108,22,2916.13
110,22,2786.02
112,22,2646.43
114,22,2499.34
116,22,2347.4
118,22,2194.14
120,22,2044.32
122,22,1904.26
124,22,1782.15
126,22,1688
128,22,1632.67
130,22,1625.72
132,22,1672.63
134,22,1772.98
136,22,1921.22
138,22,2108.97
140,22,2327.39
142,22,2568.45
144,22,2825.34
146,22,3092.39
148,22,3364.85
150,22,3638.65
152,22,3910.28
154,22,4176.57
156,22,4434.68
158,22,4681.99
160,22,4916.12
162,22,5134.84
164,22,5336.14
166,22,5518.18
168,22,5679.32
170,22,5818.09
172,22,5933.25
174,22,6023.78
176,22,6088.84
178,22,6127.88
180,22,6140.52
-180,24,6136.93
-178,24,6120.66
-176,24,6073.34
-174,24,5995.44
-172,24,5887.72
-170,24,5751.23
-168,24,5587.29
-166,24,5397.53
-164,24,5183.8
-162,24,4948.24
-160,24,4693.24
-158,24,4421.44
-156,24,4135.79
-154,24,3839.56
-152,24,3536.43
-150,24,3230.6
-148,24,2927.06
-146,24,2631.85
-144,24,2352.6
-142,24,2099.09
-140,24,1883.77
-138,24,1721.4
-136,24,1626.45
-134,24,1607.77
-132,24,1663.48
-130,24,1781.38
-128,24,1944.55
-126,24,2136.96
-124,24,2345.84
-122,24,2561.83
-120,24,2778.28
-118,24,2990.45
-116,24,3194.97
-114,24,3389.37
-112,24,3571.85
-110,24,3741.06
-108,24,3896.02
-106,24,4035.97
-104,24,4160.35
-102,24,4268.75
-100,24,4360.87
-98,24,4436.48
-96,24,4495.43
-94,24,4537.6
-92,24,4562.92
-90,24,4571.36
-88,24,4562.9
-86,24,4537.56
-84,24,4495.37
-82,24,4436.4
-80,24,4360.76
-78,24,4268.62
-76,24,4160.19
-74,24,4035.77
-72,24,3895.8
-70,24,3740.82
-68,24,3571.6
-66,24,3389.13
-64,24,3194.78
-62,24,2990.37
-60,24,2778.38
-58,24,2562.24
-56,24,2346.73
-54,24,2138.59
-52,24,1947.27
-50,24,1785.61
-48,24,1669.68
-46,24,1616.25
-44,24,1637.26
-42,24,1734.28
-40,24,1898.33
-38,24,2114.98
-36,24,2369.57
-34,24,2649.74
-32,24,2945.75
-30,24,3250.03
-28,24,3556.52
-26,24,3860.26
-24,24,4157.02
-22,24,4443.1
-20,24,4715.23
-18,24,4970.47
-16,24,5206.13
-14,24,5419.84
-12,24,5609.44
-10,24,5773.07
-8,24,5909.12
-6,24,6016.25
-4,24,6093.42
-2,24,6139.87
0,24,6155.16
2,24,6139.14
4,24,6091.96
6,24,6014.08
8,24,5906.27
10,24,5769.57
12,24,5605.32
14,24,5415.15
16,24,5200.92
18,24,4964.79
20,24,4709.14
22,24,4436.65
24,24,4150.26
26,24,3853.26
28,24,3549.34
30,24,3242.73
32,24,2938.41
34,24,2642.44
36,24,2362.45
38,24,2108.2
40,24,1892.15
42,24,1729.03
44,24,1633.29
46,24,1613.84
48,24,1668.88
50,24,1786.28
52,24,1949.19
54,24,2141.52
56,24,2350.48
58,24,2566.67
60,24,2783.41
62,24,2995.93
64,24,3200.83
66,24,3395.65
68,24,3578.57
70,24,3748.25
72,24,3903.67
74,24,4044.09
76,24,4168.94
78,24,4277.81
80,24,4370.39
82,24,4446.45
84,24,4505.84
86,24,4548.43
88,24,4574.17
90,24,4583
92,24,4574.91
94,24,4549.91
96,24,4508.04
98,24,4449.36
100,24,4373.99
102,24,4282.08
104,24,4173.86
106,24,4049.63
108,24,3909.81
110,24,3754.96
112,24,3585.84
114,24,3403.46
116,24,3209.17
118,24,3004.79
120,24,2792.82
122,24,2576.66
124,24,2361.07
126,24,2152.73
128,24,1961.01
130,24,1798.62
132,24,1681.45
134,24,1626.17
136,24,1644.79
138,24,1739.18
140,24,1900.72
142,24,2115.15
144,24,2367.86
146,24,2646.44
148,24,2941.07
150,24,3244.11
152,24,3549.47
154,24,3852.14
156,24,4147.87
158,24,4432.96
160,24,4704.13
162,24,4958.41
164,24,5193.16
166,24,5405.98
168,24,5594.74
170,24,5757.59
172,24,5892.91
174,24,5999.4
176,24,6076.01
178,24,6122
180,24,6136.93
-180,26,6133.4
-178,26,6114.56
-176,26,6059.71
-174,26,5969.43
-172,26,5844.67
-170,26,5686.75
-168,26,5497.36
-166,26,5278.51
-164,26,5032.57
-162,26,4762.27
-160,26,4470.68
-158,26,4161.28
-156,26,3838.04
-154,26,3505.52
-152,26,3169.13
-150,26,2835.55
-148,26,2513.35
-146,26,2214.03
-144,26,1953.26
-142,26,1751.47
-140,26,1631.45
-138,26,1609.85
-136,26,1686.64
-134,26,1844.43
-132,26,2058.8
-130,26,2307.85
-128,26,2575.37
-126,26,2850.18
-124,26,3124.68
-122,26,3393.66
-120,26,3653.5
-118,26,3901.6
-116,26,4136.09
-114,26,4355.62
-112,26,4559.21
-110,26,4746.15
-108,26,4915.94
-106,26,5068.24
-104,26,5202.82
-102,26,5319.55
-100,26,5418.35
-98,26,5499.18
-96,26,5562.04
-94,26,5606.93
-92,26,5633.85
-90,26,5642.83
-88,26,5633.86
-86,26,5606.94
-84,26,5562.06
-82,26,5499.2
-80,26,5418.36
-78,26,5319.55
-76,26,5202.8
-74,26,5068.19
-72,26,4915.85
-70,26,4746.02
-68,26,4559.03
-66,26,4355.39
-64,26,4135.82
-62,26,3901.29
-60,26,3653.19
-58,26,3393.4
-56,26,3124.54
-54,26,2850.29
-52,26,2575.94
-50,26,2309.17
-48,26,2061.3
-46,26,1848.69
-44,26,1693.31
-42,26,1619.39
-40,26,1643.88
-38,26,1766.31
-36,26,1969.91
-34,26,2232.05
-32,26,2532.43
-30,26,2855.52
-28,26,3189.9
-26,26,3526.99
-24,26,3860.14
-22,26,4183.91
-20,26,4493.73
-18,26,4785.63
-16,26,5056.11
-14,26,5302.07
-12,26,5520.8
-10,26,5709.9
-8,26,5867.36
-6,26,5991.49
-4,26,6080.98
-2,26,6134.88
0,26,6152.63
2,26,6134.05
4,26,6079.32
6,26,5989.02
8,26,5864.11
10,26,5705.92
12,26,5516.12
14,26,5296.75
16,26,5050.19
18,26,4779.18
20,26,4486.8
22,26,4176.56
24,26,3852.42
26,26,3518.97
28,26,3181.62
30,26,2847.06
32,26,2523.87
34,26,2223.54
36,26,1961.67
38,26,1758.71
40,26,1637.42
42,26,1614.56
44,26,1690.31
46,26,1847.42
48,26,2061.46
50,26,2310.48
52,26,2578.16
54,26,2853.26
56,26,3128.15
58,26,3397.59
60,26,3657.92
62,26,3906.54
64,26,4141.57
66,26,4361.65
68,26,4565.81
70,26,4753.32
72,26,4923.68
74,26,5076.55
76,26,5211.71
78,26,5329
80,26,5428.35
82,26,5509.73
84,26,5573.11
86,26,5618.51
88,26,5645.92
90,26,5655.36
92,26,5646.83
94,26,5620.32
96,26,5575.81
98,26,5513.29
100,26,5432.76
102,26,5334.22
104,26,5217.69
106,26,5083.27
108,26,4931.09
110,26,4761.36
112,26,4574.46
114,26,4370.86
116,26,4151.3
118,26,3916.76
120,26,3668.63
122,26,3408.78
124,26,3139.84
126,26,2865.49
128,26,2590.98
130,26,2323.96
132,26,2075.63
134,26,1862.19
136,26,1705.34
138,26,1629.15
140,26,1650.67
142,26,1769.94
144,26,1970.68
146,26,2230.41
148,26,2528.83
150,26,2850.28
152,26,3183.24
154,26,3519.06
156,26,3851.02
158,26,4173.66
160,26,4482.4
162,26,4773.24
164,26,5042.69
166,26,5287.67
168,26,5505.46
170,26,5693.69
172,26,5850.34
174,26,5973.75
176,26,6062.63
178,26,6116.03
180,26,6133.4
-180,28,6129.99
-178,28,6108.45
-176,28,6045.68
-174,28,5942.37
-172,28,5799.72
-170,28,5619.36
-168,28,5403.37
-166,28,5154.27
-164,28,4875.04
-162,28,4569.11
-160,28,4240.45
-158,28,3893.65
-156,28,3534.11
-154,28,3168.39
-152,28,2804.88
-150,28,2454.87
-148,28,2134.27
-146,28,1865.86
-144,28,1679.77
-142,28,1606.48
-140,28,1659.29
-138,28,1823.17
-136,28,2066.21
-134,28,2357.65
-132,28,2674.96
-130,28,3003.25
-128,28,3332.77
-126,28,3657.08
-124,28,3971.77
-122,28,4273.76
-120,28,4560.9
-118,28,4831.64
-116,28,5084.89
-114,28,5319.9
-112,28,5536.2
-110,28,5733.48
-108,28,5911.62
-106,28,6070.58
-104,28,6210.4
-102,28,6331.19
-100,28,6433.07
-98,28,6516.19
-96,28,6580.68
-94,28,6626.66
-92,28,6654.22
-90,28,6663.41
-88,28,6654.26
-86,28,6626.74
-84,28,6580.8
-82,28,6516.34
-80,28,6433.25
-78,28,6331.38
-76,28,6210.6
-74,28,6070.77
-72,28,5911.79
-70,28,5733.62
-68,28,5536.29
-66,28,5319.93
-64,28,5084.84
-62,28,4831.52
-60,28,4560.7
-58,28,4273.49
-56,28,3971.45
-54,28,3656.76
-52,28,3332.56
-50,28,3003.28
-48,28,2675.5
-46,28,2359.07
-44,28,2069.11
-42,28,1828.33
-40,28,1667.55
-38,28,1618.27
-36,28,1694.76
-34,28,1883.23
-32,28,2153.29
-30,28,2475.1
-28,28,2826.08
-26,28,3190.42
-24,28,3556.86
-22,28,3917.04
-20,28,4264.36
-18,28,4593.41
-16,28,4899.59
-14,28,5178.92
-12,28,5427.94
-10,28,5643.66
-8,28,5823.57
-6,28,5965.57
-4,28,6068.03
-2,28,6129.79
0,28,6150.14
2,28,6128.86
4,28,6066.18
6,28,5962.81
8,28,5819.94
10,28,5639.21
12,28,5422.71
14,28,5172.97
16,28,4892.98
18,28,4586.19
20,28,4256.59
22,28,3908.76
24,28,3548.13
26,28,3181.28
28,28,2816.58
30,28,2465.29
32,28,2143.32
34,28,1873.37
36,28,1685.55
38,28,1610.43
40,28,1661.67
42,28,1824.49
44,28,2067.04
46,28,2358.4
48,28,2675.92
50,28,3004.57
52,28,3334.56
54,28,3659.39
56,28,3974.65
58,28,4277.25
60,28,4565
62,28,4836.37
64,28,5090.26
66,28,5325.93
68,28,5542.88
70,28,5740.83
72,28,5919.63
74,28,6079.25
76,28,6219.73
78,28,6341.17
80,28,6443.69
82,28,6527.44
84,28,6592.54
86,28,6639.11
88,28,6667.24
90,28,6676.97
92,28,6668.33
94,28,6641.29
96,28,6595.79
98,28,6531.73
100,28,6449
102,28,6347.44
104,28,6226.93
106,28,6087.32
108,28,5928.51
110,28,5750.46
112,28,5553.2
114,28,5336.87
116,28,5101.77
118,28,4848.38
120,28,4577.47
122,28,4290.14
124,28,3987.94
126,28,3673.09
128,28,3348.7
130,28,3019.21
132,28,2691.16
134,28,2374.35
136,28,2083.75
138,28,1841.8
140,28,1678.97
142,28,1626.6
144,28,1699.4
146,28,1884.33
148,28,2151.47
150,28,2470.95
152,28,2820.06
154,28,3182.81
156,28,3547.86
158,28,3906.75
160,28,4252.85
162,28,4580.74
164,28,4885.79
166,28,5164.03
168,28,5412.02
170,28,5626.78
172,28,5805.8
174,28,5947.02
176,28,6048.82
178,28,6110.04
180,28,6129.99
-180,30,6126.77
-178,30,6102.42
-176,30,6031.36
-174,30,5914.46
-172,30,5753.16
-170,30,5549.46
-168,30,5305.91
-166,30,5025.62
-164,30,4712.3
-162,30,4370.26
-160,30,4004.6
-158,30,3621.41
-156,30,3228.22
-154,30,2834.85
-152,30,2454.95
-150,30,2108.64
-148,30,1826.05
-146,30,1647.87
-144,30,1612.27
-142,30,1726.95
-140,30,1961.55
-138,30,2273.25
-136,30,2627.79
-134,30,3002.66
-132,30,3383.72
-130,30,3761.95
-128,30,4131.4
-126,30,4488.03
-124,30,4829
-122,30,5152.35
-120,30,5456.71
-118,30,5741.18
-116,30,6005.18
-114,30,6248.42
-112,30,6470.82
-110,30,6672.45
-108,30,6853.48
-106,30,7014.2
-104,30,7154.91
-102,30,7275.97
-100,30,7377.71
-98,30,7460.46
-96,30,7524.51
-94,30,7570.09
-92,30,7597.38
-90,30,7606.49
-88,30,7597.46
-86,30,7570.24
-84,30,7524.74
-82,30,7460.76
-80,30,7378.07
-78,30,7276.37
-76,30,7155.35
-74,30,7014.66
-72,30,6853.95
-70,30,6672.91
-68,30,6471.26
-66,30,6248.81
-64,30,6005.5
-62,30,5741.41
-60,30,5456.84
-58,30,5152.36
-56,30,4828.89
-54,30,4487.81
-52,30,4131.11
-50,30,3761.64
-48,30,3383.52
-46,30,3002.78
-44,30,2628.59
-42,30,2275.29
-40,30,1965.69
-38,30,1734.27
-36,30,1623.63
-34,30,1663.11
-32,30,1844.18
-30,30,2128.68
-28,30,2476.29
-26,30,2857.2
-24,30,3251.42
-22,30,3645.34
-20,30,4029.15
-18,30,4395.3
-16,30,4737.68
-14,30,5051.17
-12,30,5331.44
-10,30,5574.76
-8,30,5778.02
-6,30,5938.67
-4,30,6054.7
-2,30,6124.68
0,30,6147.76
2,30,6123.65
4,30,6052.65
6,30,5935.63
8,30,5774.04
10,30,5569.87
12,30,5325.68
14,30,5044.62
16,30,4730.38
18,30,4387.31
20,30,4020.51
22,30,3636.1
24,30,3241.59
26,30,2846.8
28,30,2465.35
30,30,2117.29
32,30,1832.65
34,30,1652.13
36,30,1614.2
38,30,1727.11
40,30,1960.78
42,30,2272.22
44,30,2626.91
46,30,3002.16
48,30,3383.74
50,30,3762.56
52,30,4132.65
54,30,4489.93
56,30,4831.57
58,30,5155.61
60,30,5460.67
62,30,5745.85
64,30,6010.57
66,30,6254.54
68,30,6477.67
70,30,6680.04
72,30,6861.81
74,30,7023.27
76,30,7164.72
78,30,7286.51
80,30,7388.98
82,30,7472.43
84,30,7537.17
86,30,7583.42
88,30,7611.36
90,30,7621.08
92,30,7612.63
94,30,7585.97
96,30,7540.97
98,30,7477.46
100,30,7395.18
102,30,7293.86
104,30,7173.16
106,30,7032.74
108,30,6872.24
110,30,6691.35
112,30,6489.79
114,30,6267.37
116,30,6024.04
118,30,5759.87
120,30,5475.18
122,30,5170.52
124,30,4846.84
126,30,4505.51
128,30,4148.55
130,30,3778.8
132,30,3400.38
134,30,3019.31
136,30,2644.72
138,30,2290.83
140,30,1980.18
142,30,1746.84
144,30,1632.98
146,30,1668.29
148,30,1845.2
150,30,2126.29
152,30,2471.29
154,30,2850.14
156,30,3242.65
158,30,3635.08
160,30,4017.52
162,30,4382.37
164,30,4723.52
166,30,5035.84
168,30,5314.98
170,30,5557.26
172,30,5759.57
174,30,5919.37
176,30,6034.68
178,30,6104.1
180,30,6126.77
-180,32,6123.79
-178,32,6096.53
-176,32,6016.88
-174,32,5885.88
-172,32,5705.27
-170,32,5477.47
-168,32,5205.57
-166,32,4893.38
-164,32,4545.45
-162,32,4167.22
-160,32,3765.24
-158,32,3347.69
-156,32,2925.34
-154,32,2513.43
-152,32,2135.14
-150,32,1826.76
-148,32,1639.7
-146,32,1622.21
-144,32,1779.38
-142,32,2067.9
-140,32,2435.32
-138,32,2843.68
-136,32,3269.59
-134,32,3698.81
-132,32,4122.35
-130,32,4534.32
-128,32,4930.68
-126,32,5308.65
-124,32,5666.3
-122,32,6002.36
-120,32,6316.02
-118,32,6606.86
-116,32,6874.76
-114,32,7119.84
-112,32,7342.39
-110,32,7542.84
-108,32,7721.72
-106,32,7879.62
-104,32,8017.13
-102,32,8134.86
-100,32,8233.39
-98,32,8313.23
-96,32,8374.85
-94,32,8418.61
