Variation, Phi(rad), Theta(rad), rEphi(mag ang),rEtheta(mag ang)
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.012290966156711e+00,1.047197551196598e-01,4.514789959424360e-02 2.323961928568847e+00,6.819532167337180e-01 -1.924707422723015e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-9.773843811168246e-01,1.047197551196598e-01,4.431668724049492e-02 2.309307032454321e+00,6.815423683394418e-01 -1.926708923466768e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-9.424777960769379e-01,1.047197551196598e-01,4.343504775602133e-02 2.293531807761995e+00,6.811296524093181e-01 -1.928526633747248e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-9.075712110370514e-01,1.047197551196598e-01,4.251712759312637e-02 2.276580345637503e+00,6.807138606171534e-01 -1.930154183536259e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-8.726646259971648e-01,1.047197551196598e-01,4.157753906013666e-02 2.258411947015726e+00,6.802934818601412e-01 -1.931586994966005e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-8.377580409572782e-01,1.047197551196598e-01,4.063117275209928e-02 2.239006933758824e+00,6.798667140147411e-01 -1.932822362636955e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-8.028514559173916e-01,1.047197551196598e-01,3.969298551152965e-02 2.218373262130713e+00,6.794314783714801e-01 -1.933859512799447e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-7.679448708775050e-01,1.047197551196598e-01,3.877776458201925e-02 2.196553648795342e+00,6.789854364160187e-01 -1.934699640261298e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-7.330382858376184e-01,1.047197551196598e-01,3.789987056085191e-02 2.173632712193450e+00,6.785260086798316e-01 -1.935345922250320e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-6.981317007977318e-01,1.047197551196598e-01,3.707296455884120e-02 2.149743402318162e+00,6.780503954540337e-01 -1.935803508850784e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-6.632251157578453e-01,1.047197551196598e-01,3.630972855635729e-02 2.125071781602005e+00,6.775555992381761e-01 -1.936079490026282e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-6.283185307179586e-01,1.047197551196598e-01,3.562159194098606e-02 2.099859092027117e+00,6.770384488749667e-01 -1.936182839629522e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-5.934119456780721e-01,1.047197551196598e-01,3.501848090800817e-02 2.074400073172874e+00,6.764956253951113e-01 -1.936124337172730e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-5.585053606381855e-01,1.047197551196598e-01,3.450860977224473e-02 2.049036746258753e+00,6.759236896568812e-01 -1.935916468482550e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-5.235987755982988e-01,1.047197551196598e-01,3.409833314285723e-02 2.024147371619735e+00,6.753191119071715e-01 -1.935573306683234e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-4.886921905584123e-01,1.047197551196598e-01,3.379207447808311e-02 2.000130972026301e+00,6.746783034098490e-01 -1.935110375234147e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-4.537856055185257e-01,1.047197551196598e-01,3.359233958759926e-02 1.977388563711928e+00,6.739976502801625e-01 -1.934544494987600e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-4.188790204786391e-01,1.047197551196598e-01,3.349981400551164e-02 1.956302870435782e+00,6.732735496294922e-01 -1.933893617425614e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-3.839724354387525e-01,1.047197551196598e-01,3.351353259598011e-02 1.937218638818228e+00,6.725024480629355e-01 -1.933176646376987e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-3.490658503988659e-01,1.047197551196598e-01,3.363110056479496e-02 1.920425623780515e+00,6.716808824855972e-01 -1.932413250607302e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-3.141592653589793e-01,1.047197551196598e-01,3.384893931155803e-02 1.906145884070578e+00,6.708055230652583e-01 -1.931623669714616e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-2.792526803190927e-01,1.047197551196598e-01,3.416252945298868e-02 1.894526340972488e+00,6.698732180750009e-01 -1.930828515754007e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-2.443460952792061e-01,1.047197551196598e-01,3.456662683305398e-02 1.885636787932642e+00,6.688810402051204e-01 -1.930048572958679e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-2.094395102393196e-01,1.047197551196598e-01,3.505543426407746e-02 1.879472865772392e+00,6.678263337965907e-01 -1.929304597828069e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.745329251994329e-01,1.047197551196598e-01,3.562272034897056e-02 1.875963048477421e+00,6.667067623156898e-01 -1.928617121721595e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.396263401595464e-01,1.047197551196598e-01,3.626188521500283e-02 1.874978452686613e+00,6.655203552684810e-01 -1.928006257936044e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-1.047197551196598e-01,1.047197551196598e-01,3.696597995195283e-02 1.876344261812207e+00,6.642655536516139e-01 -1.927491515064449e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-6.981317007977318e-02,1.047197551196598e-01,3.772769121982275e-02 1.879851681799221e+00,6.629412529584907e-01 -1.927091618241706e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",-3.490658503988659e-02,1.047197551196598e-01,3.853930470319895e-02 1.885269553135292e+00,6.615468427123586e-01 -1.926824339685939e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",0.000000000000000e+00,1.047197551196598e-01,3.939266112205422e-02 1.892354978308003e+00,6.600822414842955e-01 -1.926706339752132e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",3.490658503988659e-02,1.047197551196598e-01,4.027911689916872e-02 1.900862549133014e+00,6.585479263764459e-01 -1.926753019532349e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",6.981317007977318e-02,1.047197551196598e-01,4.118951895362168e-02 1.910551954445648e+00,6.569449560106654e-01 -1.926978385870977e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.047197551196598e-01,1.047197551196598e-01,4.211420001843387e-02 1.921193907430604e+00,6.552749861588258e-01 -1.927394929517138e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.396263401595464e-01,1.047197551196598e-01,4.304299783651567e-02 1.932574452167816e+00,6.535402772817693e-01 -1.928013517012548e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.745329251994329e-01,1.047197551196598e-01,4.396529889871683e-02 1.944497793184467e+00,6.517436934056364e-01 -1.928843296811670e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",2.094395102393196e-01,1.047197551196598e-01,4.487010523758459e-02 1.956787844062629e+00,6.498886919525849e-01 -1.929891620050692e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",2.443460952792061e-01,1.047197551196598e-01,4.574612124660998e-02 1.969288716470509e+00,6.479793043519793e-01 -1.931163976319641e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",2.792526803190927e-01,1.047197551196598e-01,4.658185653605162e-02 1.981864374797937e+00,6.460201074817881e-01 -1.932663944742694e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",3.141592653589793e-01,1.047197551196598e-01,4.736574038368380e-02 1.994397669409213e+00,6.440161862208760e-01 -1.934393160630369e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",3.490658503988659e-01,1.047197551196598e-01,4.808624328648133e-02 2.006788938643895e+00,6.419730876240431e-01 -1.936351297926183e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",3.839724354387525e-01,1.047197551196598e-01,4.873200135552873e-02 2.018954340759333e+00,6.398967674554009e-01 -1.938536067623392e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",4.188790204786391e-01,1.047197551196598e-01,4.929193972028931e-02 2.030824045848110e+00,6.377935300247213e-01 -1.940943232267126e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",4.537856055185257e-01,1.047197551196598e-01,4.975539163564714e-02 2.042340387223983e+00,6.356699624587209e-01 -1.943566636578017e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",4.886921905584123e-01,1.047197551196598e-01,5.011221055274133e-02 2.053456043746570e+00,6.335328646985647e-01 -1.946398254129863e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",5.235987755982988e-01,1.047197551196598e-01,5.035287297890768e-02 2.064132300068656e+00,6.313891766404560e-01 -1.949428249883294e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",5.585053606381855e-01,1.047197551196598e-01,5.046857048508957e-02 2.074337411171987e+00,6.292459039235470e-01 -1.952645058218375e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",5.934119456780721e-01,1.047197551196598e-01,5.045128970631797e-02 2.084045080606405e+00,6.271100439152307e-01 -1.956035475922942e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",6.283185307179586e-01,1.047197551196598e-01,5.029387961592579e-02 2.093233048000753e+00,6.249885134459968e-01 -1.959584769384042e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",6.632251157578453e-01,1.047197551196598e-01,4.999010573690720e-02 2.101881769846683e+00,6.228880798039544e-01 -1.963276795003182e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",6.981317007977318e-01,1.047197551196598e-01,4.953469128702807e-02 2.109973167257381e+00,6.208152964138932e-01 -1.967094131620877e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",7.330382858376184e-01,1.047197551196598e-01,4.892334554293421e-02 2.117489404155835e+00,6.187764444997090e-01 -1.971018223502028e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",7.679448708775050e-01,1.047197551196598e-01,4.815277995790856e-02 2.124411647654514e+00,6.167774818661825e-01 -1.975029532212988e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",8.028514559173916e-01,1.047197551196598e-01,4.722071278452327e-02 2.130718747289085e+00,6.148239997419022e-01 -1.979107695525215e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",8.377580409572782e-01,1.047197551196598e-01,4.612586314335648e-02 2.136385748476435e+00,6.129211884058422e-01 -1.983231691321308e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",8.726646259971648e-01,1.047197551196598e-01,4.486793565113013e-02 2.141382123870539e+00,6.110738120831692e-01 -1.987380004367369e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",9.075712110370514e-01,1.047197551196598e-01,4.344759688609565e-02 2.145669557449396e+00,6.092861933493134e-01 -1.991530793759653e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",9.424777960769379e-01,1.047197551196598e-01,4.186644514302480e-02 2.149199038915703e+00,6.075622070331468e-01 -1.995662058859692e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",9.773843811168246e-01,1.047197551196598e-01,4.012697514140750e-02 2.151906900810693e+00,6.059052833684033e-01 -1.999751801603108e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.012290966156711e+00,1.047197551196598e-01,3.823253964732946e-02 2.153709222534711e+00,6.043184199149304e-01 -2.003778183203173e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.047197551196598e+00,1.047197551196598e-01,3.618731044053389e-02 2.154493668926968e+00,6.028042015643874e-01 -2.007719673466243e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.082104136236484e+00,1.047197551196598e-01,3.399624187478505e-02 2.154107199634685e+00,6.013648277646151e-01 -2.011555191185889e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.117010721276371e+00,1.047197551196598e-01,3.166504178761244e-02 2.152336923131881e+00,6.000021459471861e-01 -2.015264234375094e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.151917306316258e+00,1.047197551196598e-01,2.920015745107068e-02 2.148879131065090e+00,5.987176900266655e-01 -2.018826999419002e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.186823891356144e+00,1.047197551196598e-01,2.660879028124995e-02 2.143287006199751e+00,5.975127227593158e-01 -2.022224488570463e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.221730476396031e+00,1.047197551196598e-01,2.389896616709983e-02 2.134877686734276e+00,5.963882807034168e-01 -2.025438605551842e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.256637061435917e+00,1.047197551196598e-01,2.107971912630803e-02 2.122556538332187e+00,5.953452205118378e-01 -2.028452239354905e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.291543646475804e+00,1.047197551196598e-01,1.816152532684675e-02 2.104458267139480e+00,5.943842653075718e-01 -2.031249336631955e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.326450231515691e+00,1.047197551196598e-01,1.515735374828959e-02 2.077138052987432e+00,5.935060499415683e-01 -2.033814963333690e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.361356816555577e+00,1.047197551196598e-01,1.208547171347394e-02 2.033494264661783e+00,5.927111640052751e-01 -2.036135356462411e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.396263401595464e+00,1.047197551196598e-01,8.978349457577344e-03 1.956379212732412e+00,5.920001915638967e-01 -2.038197966965577e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.431169986635350e+00,1.047197551196598e-01,5.920022894256282e-03 1.793175326469964e+00,5.913737466860061e-01 -2.039991494889596e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.466076571675237e+00,1.047197551196598e-01,3.287019893156402e-03 1.321611865129290e+00,5.908325039666890e-01 -2.041505917945395e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.500983156715124e+00,1.047197551196598e-01,3.016040410892054e-03 1.862629087483514e-01,5.903772233711040e-01 -2.042732514606490e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.535889741755010e+00,1.047197551196598e-01,5.558105176617665e-03 -3.876225494112857e-01,5.900087688596355e-01 -2.043663882770727e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.570796326794897e+00,1.047197551196598e-01,8.769618118019977e-03 -5.774082300865744e-01,5.897281203921390e-01 -2.044293954874612e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.605702911834783e+00,1.047197551196598e-01,1.214840097761654e-02 -6.647152728638804e-01,5.895363790446302e-01 -2.044618010162157e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.640609496874670e+00,1.047197551196598e-01,1.559150510104480e-02 -7.143685416128372e-01,5.894347651058019e-01 -2.044632684588325e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.675516081914556e+00,1.047197551196598e-01,1.906118438161183e-02 -7.464909386170079e-01,5.894246091516774e-01 -2.044335978591669e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.710422666954443e+00,1.047197551196598e-01,2.253637911504608e-02 -7.691538182872336e-01,5.895073362239992e-01 -2.043727262713492e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.745329251994330e+00,1.047197551196598e-01,2.600177826051982e-02 -7.861869046485424e-01,5.896844433612435e-01 -2.042807280784430e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924'",1.780235837034216e+00,1.047197551196598e-01,2.944447603649542e-02 -7.996297933580716e-01,5.899574708503680e-01 -2.041578150156402e+00
