Variation, Phi(rad), Theta(rad), rEphi(mag ang),rEtheta(mag ang)
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",6.981317007977318e-02,0.000000000000000e+00,1.981952281445627e-02 -1.070496596185684e+00,9.426159975101203e-02 2.734832723451118e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.047197551196598e-01,0.000000000000000e+00,2.249021797799613e-02 -9.802613897005639e-01,9.366030518589451e-02 2.739382441384328e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.396263401595464e-01,0.000000000000000e+00,2.527732114261147e-02 -9.095465349840278e-01,9.294686497169290e-02 2.743996515598489e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.745329251994329e-01,0.000000000000000e+00,2.813474812498471e-02 -8.530358663232017e-01,9.212219396082860e-02 2.748687628913332e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.094395102393196e-01,0.000000000000000e+00,3.103110719629193e-02 -8.070116524392039e-01,9.118735141665811e-02 2.753469260700853e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.443460952792061e-01,0.000000000000000e+00,3.394414196396283e-02 -7.688685023650655e-01,9.014354052589177e-02 2.758355850276849e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.792526803190927e-01,0.000000000000000e+00,3.685739277308171e-02 -7.367571540014153e-01,8.899210790954117e-02 2.763362982481432e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.141592653589793e-01,0.000000000000000e+00,3.975817661958838e-02 -7.093428844009634e-01,8.773454316344494e-02 2.768507600707318e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.490658503988659e-01,0.000000000000000e+00,4.263634172418290e-02 -6.856451075499744e-01,8.637247846734183e-02 2.773808253794963e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.839724354387525e-01,0.000000000000000e+00,4.548348203264064e-02 -6.649307833983155e-01,8.490768831147802e-02 2.779285384709549e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",4.188790204786391e-01,0.000000000000000e+00,4.829243011338099e-02 -6.466428432207010e-01,8.334208940239489e-02 2.784961670851528e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",4.537856055185257e-01,0.000000000000000e+00,5.105692240800944e-02 -6.303514259536462e-01,8.167774082597490e-02 2.790862428369831e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",4.886921905584123e-01,0.000000000000000e+00,5.377137367275672e-02 -6.157201203972006e-01,7.991684456707031e-02 2.797016096137600e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",5.235987755982988e-01,0.000000000000000e+00,5.643072216048800e-02 -6.024822143597930e-01,7.806174651299075e-02 2.803454819381852e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",5.585053606381855e-01,0.000000000000000e+00,5.903032161074689e-02 -5.904237191115614e-01,7.611493810510798e-02 2.810215158700099e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",5.934119456780721e-01,0.000000000000000e+00,6.156586482584789e-02 -5.793710528234967e-01,7.407905885240533e-02 2.817338957871212e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",6.283185307179586e-01,0.000000000000000e+00,6.403332894965004e-02 -5.691819768910147e-01,7.195689998769110e-02 2.824874414212871e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",6.632251157578453e-01,0.000000000000000e+00,6.642893590618983e-02 -5.597388369110333e-01,6.975140963868814e-02 2.832877409315086e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",6.981317007977318e-01,0.000000000000000e+00,6.874912358739935e-02 -5.509434593633895e-01,6.746570001250474e-02 2.841413177324229e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",7.330382858376184e-01,0.000000000000000e+00,7.099052476565658e-02 -5.427132534830922e-01,6.510305726852854e-02 2.850558414818160e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",7.679448708775050e-01,0.000000000000000e+00,7.314995162451075e-02 -5.349782012628992e-01,6.266695500456614e-02 2.860403974043119e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",8.028514559173916e-01,0.000000000000000e+00,7.522438441836439e-02 -5.276785095285922e-01,6.016107263913029e-02 2.871058334898575e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",8.377580409572782e-01,0.000000000000000e+00,7.721096319378723e-02 -5.207627609169914e-01,5.758932049347536e-02 2.882652128199892e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",8.726646259971648e-01,0.000000000000000e+00,7.910698179760330e-02 -5.141864446020837e-01,5.495587414541039e-02 2.895344095204518e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",9.075712110370514e-01,0.000000000000000e+00,8.090988360242946e-02 -5.079107787954218e-01,5.226522177943913e-02 2.909329034569283e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",9.424777960769379e-01,0.000000000000000e+00,8.261725852660877e-02 -5.019017593901015e-01,4.952223001602529e-02 2.924848536964185e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",9.773843811168246e-01,0.000000000000000e+00,8.422684103086110e-02 -4.961293853014941e-01,4.673223643455038e-02 2.942205686207347e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.012290966156711e+00,0.000000000000000e+00,8.573650885070691e-02 -4.905670229009208e-01,4.390118133154650e-02 2.961785489596561e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.047197551196598e+00,0.000000000000000e+00,8.714428228026881e-02 -4.851908806876258e-01,4.103579825066737e-02 2.984083712174639e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.082104136236484e+00,0.000000000000000e+00,8.844832386508247e-02 -4.799795718663277e-01,3.814389436948067e-02 3.009748229982351e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.117010721276371e+00,0.000000000000000e+00,8.964693839316536e-02 -4.749137474004443e-01,3.523477130541054e-02 3.039639305027124e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.151917306316258e+00,0.000000000000000e+00,9.073857309756679e-02 -4.699757858237253e-01,3.231987042718561e-02 3.074918801258089e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.186823891356144e+00,0.000000000000000e+00,9.172181800197911e-02 -4.651495289262099e-01,2.941378545213827e-02 3.117183923082227e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.221730476396031e+00,0.000000000000000e+00,9.259540635520419e-02 -4.604200546032607e-01,2.653588879474805e-02 -3.114516389485801e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.256637061435917e+00,0.000000000000000e+00,9.335821511137544e-02 -4.557734798333501e-01,2.371299946086068e-02 -3.050638787392058e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.291543646475804e+00,0.000000000000000e+00,9.400926542157918e-02 -4.511967880484574e-01,2.098381965009406e-02 -2.969826925474293e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.326450231515691e+00,0.000000000000000e+00,9.454772310954428e-02 -4.466776761671404e-01,1.840626868796532e-02 -2.865641007901113e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.361356816555577e+00,0.000000000000000e+00,9.497289910971590e-02 -4.422044173416476e-01,1.606894853150992e-02 -2.729413683051570e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.396263401595464e+00,0.000000000000000e+00,9.528424985070351e-02 -4.377657360719537e-01,1.410582867474274e-02 -2.551263216893320e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.431169986635350e+00,0.000000000000000e+00,9.548137757097622e-02 -4.333506927993729e-01,1.270311809601002e-02 -2.325178868675807e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.466076571675237e+00,0.000000000000000e+00,9.556403055701906e-02 -4.289485754352939e-01,1.206560134886083e-02 -2.060014362328847e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.500983156715124e+00,0.000000000000000e+00,9.553210329709323e-02 -4.245487955267159e-01,1.231583987578438e-02 -1.786300502712280e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.535889741755010e+00,0.000000000000000e+00,9.538563654638091e-02 -4.201407869215550e-01,1.340309713664247e-02 -1.540498026046417e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.570796326794897e+00,0.000000000000000e+00,9.512481730177048e-02 -4.157139048832917e-01,1.514370514495491e-02 -1.341287476747856e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.605702911834783e+00,0.000000000000000e+00,9.474997868696623e-02 -4.112573236201031e-01,1.733505728378133e-02 -1.187675438651280e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.640609496874670e+00,0.000000000000000e+00,9.426159975101045e-02 -4.067599301386674e-01,1.981952281445644e-02 -1.070496596185668e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.675516081914556e+00,0.000000000000000e+00,9.366030518589312e-02 -4.022102122054666e-01,2.249021797799665e-02 -9.802613897005383e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.710422666954443e+00,0.000000000000000e+00,9.294686497169098e-02 -3.975961379913054e-01,2.527732114261123e-02 -9.095465349840111e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.745329251994330e+00,0.000000000000000e+00,9.212219396082715e-02 -3.929050246764639e-01,2.813474812498368e-02 -8.530358663232133e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.780235837034216e+00,0.000000000000000e+00,9.118735141665703e-02 -3.881233928889535e-01,3.103110719629107e-02 -8.070116524391814e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.815142422074103e+00,0.000000000000000e+00,9.014354052589087e-02 -3.832368033129528e-01,3.394414196396240e-02 -7.688685023650156e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.850049007113989e+00,0.000000000000000e+00,8.899210790954165e-02 -3.782296711083660e-01,3.685739277308128e-02 -7.367571540013804e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.884955592153876e+00,0.000000000000000e+00,8.773454316344463e-02 -3.730850528824970e-01,3.975817661958862e-02 -7.093428844009106e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.919862177193763e+00,0.000000000000000e+00,8.637247846734170e-02 -3.677843997948572e-01,4.263634172418209e-02 -6.856451075499733e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.954768762233649e+00,0.000000000000000e+00,8.490768831147788e-02 -3.623072688802767e-01,4.548348203263991e-02 -6.649307833983020e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.989675347273536e+00,0.000000000000000e+00,8.334208940239458e-02 -3.566309827382862e-01,4.829243011338043e-02 -6.466428432206912e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.024581932313422e+00,0.000000000000000e+00,8.167774082597450e-02 -3.507302252199770e-01,5.105692240800930e-02 -6.303514259536467e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.059488517353309e+00,0.000000000000000e+00,7.991684456706981e-02 -3.445765574521978e-01,5.377137367275693e-02 -6.157201203971997e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.094395102393195e+00,0.000000000000000e+00,7.806174651299051e-02 -3.381378342079402e-01,5.643072216048851e-02 -6.024822143598020e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.129301687433082e+00,0.000000000000000e+00,7.611493810510760e-02 -3.313774948896875e-01,5.903032161074732e-02 -5.904237191115687e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.164208272472969e+00,0.000000000000000e+00,7.407905885240516e-02 -3.242536957185833e-01,6.156586482584765e-02 -5.793710528235113e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.199114857512855e+00,0.000000000000000e+00,7.195689998769134e-02 -3.167182393769259e-01,6.403332894965016e-02 -5.691819768910391e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.234021442552742e+00,0.000000000000000e+00,6.975140963868769e-02 -3.087152442747126e-01,6.642893590618919e-02 -5.597388369110540e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.268928027592628e+00,0.000000000000000e+00,6.746570001250410e-02 -3.001794762655750e-01,6.874912358739813e-02 -5.509434593634196e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.303834612632515e+00,0.000000000000000e+00,6.510305726852872e-02 -2.910342387716374e-01,7.099052476565570e-02 -5.427132534831106e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.338741197672402e+00,0.000000000000000e+00,6.266695500456627e-02 -2.811886795466791e-01,7.314995162451050e-02 -5.349782012629164e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.373647782712288e+00,0.000000000000000e+00,6.016107263913020e-02 -2.705343186912228e-01,7.522438441836429e-02 -5.276785095285939e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.408554367752175e+00,0.000000000000000e+00,5.758932049347533e-02 -2.589405253899236e-01,7.721096319378777e-02 -5.207627609169796e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.443460952792061e+00,0.000000000000000e+00,5.495587414541127e-02 -2.462485583852867e-01,7.910698179760381e-02 -5.141864446020656e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.478367537831948e+00,0.000000000000000e+00,5.226522177943910e-02 -2.322636190205072e-01,8.090988360243011e-02 -5.079107787954188e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.513274122871834e+00,0.000000000000000e+00,4.952223001602497e-02 -2.167441166255953e-01,8.261725852660885e-02 -5.019017593901005e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.548180707911721e+00,0.000000000000000e+00,4.673223643455082e-02 -1.993869673824297e-01,8.422684103086116e-02 -4.961293853014851e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.583087292951608e+00,0.000000000000000e+00,4.390118133154623e-02 -1.798071639932197e-01,8.573650885070634e-02 -4.905670229009259e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.617993877991494e+00,0.000000000000000e+00,4.103579825066727e-02 -1.575089414151503e-01,8.714428228026901e-02 -4.851908806876327e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.652900463031381e+00,0.000000000000000e+00,3.814389436948078e-02 -1.318444236074327e-01,8.844832386508239e-02 -4.799795718663401e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.687807048071268e+00,0.000000000000000e+00,3.523477130541097e-02 -1.019533485626546e-01,8.964693839316502e-02 -4.749137474004491e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.722713633111154e+00,0.000000000000000e+00,3.231987042718552e-02 -6.667385233168246e-02,9.073857309756726e-02 -4.699757858237265e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.757620218151041e+00,0.000000000000000e+00,2.941378545213862e-02 -2.440873050751081e-02,9.172181800197905e-02 -4.651495289262153e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.792526803190927e+00,0.000000000000000e+00,2.653588879474697e-02 2.707626410403269e-02,9.259540635520420e-02 -4.604200546032566e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.827433388230814e+00,0.000000000000000e+00,2.371299946086048e-02 9.095386619776831e-02,9.335821511137574e-02 -4.557734798333599e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.862339973270700e+00,0.000000000000000e+00,2.098381965009477e-02 1.717657281155759e-01,9.400926542157949e-02 -4.511967880484671e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.897246558310587e+00,0.000000000000000e+00,1.840626868796673e-02 2.759516456887455e-01,9.454772310954491e-02 -4.466776761671443e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.932153143350474e+00,0.000000000000000e+00,1.606894853151192e-02 4.121789705382793e-01,9.497289910971649e-02 -4.422044173416461e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.967059728390360e+00,0.000000000000000e+00,1.410582867474539e-02 5.903294366964961e-01,9.528424985070502e-02 -4.377657360719550e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.001966313430247e+00,0.000000000000000e+00,1.270311809601077e-02 8.164137849140404e-01,9.548137757097762e-02 -4.333506927993600e-01
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.036872898470133e+00,0.000000000000000e+00,1.206560134886125e-02 1.081578291260992e+00,9.556403055702006e-02 -4.289485754352848e-01
