Phi[deg],Theta[deg],rETotal[mV]
-68,158,3077.67
-66,158,3144.39
-64,158,3216.29
-62,158,3293.17
-60,158,3374.8
-58,158,3460.91
-56,158,3551.2
-54,158,3645.33
-52,158,3742.94
-50,158,3843.62
-48,158,3946.93
-46,158,4052.42
-44,158,4159.57
-42,158,4267.86
-40,158,4376.74
-38,158,4485.64
-36,158,4593.96
-34,158,4701.09
-32,158,4806.43
-30,158,4909.33
-28,158,5009.19
-26,158,5105.37
-24,158,5197.28
-22,158,5284.33
-20,158,5365.93
-18,158,5441.55
-16,158,5510.68
-14,158,5572.83
-12,158,5627.6
-10,158,5674.58
-8,158,5713.45
-6,158,5743.93
-4,158,5765.81
-2,158,5778.93
0,158,5783.2
2,158,5778.58
4,158,5765.11
6,158,5742.9
8,158,5712.09
10,158,5672.92
12,158,5625.66
14,158,5570.64
16,158,5508.26
18,158,5438.94
20,158,5363.16
22,158,5281.44
24,158,5194.32
26,158,5102.38
28,158,5006.19
30,158,4906.39
32,158,4803.57
34,158,4698.37
36,158,4591.4
38,158,4483.28
40,158,4374.62
42,158,4266
44,158,4157.99
46,158,4051.15
48,158,3945.99
50,158,3843.01
52,158,3742.67
54,158,3645.4
56,158,3551.61
58,158,3461.65
60,158,3375.86
62,158,3294.54
64,158,3217.94
66,158,3146.29
68,158,3079.8
70,158,3018.64
72,158,2962.95
74,158,2912.85
76,158,2868.43
78,158,2829.78
80,158,2796.95
82,158,2769.99
84,158,2748.94
86,158,2733.81
88,158,2724.63
90,158,2721.41
92,158,2724.15
94,158,2732.84
96,158,2747.5
98,158,2768.09
100,158,2794.6
102,158,2827.01
104,158,2865.26
106,158,2909.3
108,158,2959.05
110,158,3014.42
112,158,3075.3
114,158,3141.54
116,158,3212.97
118,158,3289.4
120,158,3370.59
122,158,3456.27
124,158,3546.16
126,158,3639.93
128,158,3737.2
130,158,3837.57
132,158,3940.62
134,158,4045.87
136,158,4152.84
138,158,4260.99
140,158,4369.77
142,158,4478.61
144,158,4586.92
146,158,4694.08
148,158,4799.49
150,158,4902.51
152,158,5002.52
154,158,5098.9
156,158,5191.04
158,158,5278.33
160,158,5360.22
162,158,5436.13
164,158,5505.57
166,158,5568.06
168,158,5623.15
170,158,5670.46
172,158,5709.66
174,158,5740.47
176,158,5762.66
178,158,5776.08
180,158,5780.63
-180,160,5784.11
-178,160,5780.48
-176,160,5769.44
-174,160,5751.09
-172,160,5725.52
-170,160,5692.93
-168,160,5653.54
-166,160,5607.6
-164,160,5555.42
-162,160,5497.35
-160,160,5433.77
-158,160,5365.09
-156,160,5291.74
-154,160,5214.18
-152,160,5132.91
-150,160,5048.4
-148,160,4961.17
-146,160,4871.73
-144,160,4780.58
-142,160,4688.25
-140,160,4595.23
-138,160,4502.02
-136,160,4409.1
-134,160,4316.95
-132,160,4226.01
-130,160,4136.72
-128,160,4049.48
-126,160,3964.67
-124,160,3882.67
-122,160,3803.81
-120,160,3728.38
-118,160,3656.69
-116,160,3588.98
-114,160,3525.5
-112,160,3466.43
-110,160,3411.98
-108,160,3362.3
-106,160,3317.52
-104,160,3277.78
-102,160,3243.16
-100,160,3213.76
-98,160,3189.65
-96,160,3170.86
-94,160,3157.45
-92,160,3149.45
-90,160,3146.87
-88,160,3149.71
-86,160,3157.97
-84,160,3171.63
-82,160,3190.67
-80,160,3215.04
-78,160,3244.69
-76,160,3279.55
-74,160,3319.54
-72,160,3364.54
-70,160,3414.45
-68,160,3469.12
-66,160,3528.4
-64,160,3592.08
-62,160,3659.98
-60,160,3731.84
-58,160,3807.42
-56,160,3886.43
-54,160,3968.56
-52,160,4053.47
-50,160,4140.8
-48,160,4230.16
-46,160,4321.15
-44,160,4413.33
-42,160,4506.25
-40,160,4599.45
-38,160,4692.44
-36,160,4784.72
-34,160,4875.8
-32,160,4965.15
-30,160,5052.28
-28,160,5136.67
-26,160,5217.81
-24,160,5295.22
-22,160,5368.42
-20,160,5436.95
-18,160,5500.37
-16,160,5558.28
-14,160,5610.3
-12,160,5656.08
-10,160,5695.33
-8,160,5727.78
-6,160,5753.21
-4,160,5771.46
-2,160,5782.39
0,160,5785.94
2,160,5782.08
4,160,5770.85
6,160,5752.3
8,160,5726.58
10,160,5693.86
12,160,5654.36
14,160,5608.35
16,160,5556.12
18,160,5498.03
20,160,5434.46
22,160,5365.81
24,160,5292.52
26,160,5215.06
28,160,5133.89
30,160,5049.52
32,160,4962.44
34,160,4873.16
36,160,4782.2
38,160,4690.05
40,160,4597.23
42,160,4504.23
44,160,4411.52
46,160,4319.57
48,160,4228.83
50,160,4139.73
52,160,4052.67
54,160,3968.03
56,160,3886.18
58,160,3807.44
60,160,3732.13
62,160,3660.51
64,160,3592.86
66,160,3529.4
68,160,3470.34
70,160,3415.85
72,160,3366.11
74,160,3321.24
76,160,3281.38
78,160,3246.61
80,160,3217.03
82,160,3192.7
84,160,3173.68
86,160,3160.01
88,160,3151.72
90,160,3148.83
92,160,3151.34
94,160,3159.25
96,160,3172.55
98,160,3191.21
100,160,3215.19
102,160,3244.44
104,160,3278.89
106,160,3318.46
108,160,3363.05
110,160,3412.55
112,160,3466.82
114,160,3525.69
116,160,3588.98
118,160,3656.5
120,160,3728
122,160,3803.24
124,160,3881.93
126,160,3963.76
128,160,4048.41
130,160,4135.5
132,160,4224.67
134,160,4315.49
136,160,4407.54
138,160,4500.37
140,160,4593.51
142,160,4686.48
144,160,4778.78
146,160,4869.91
148,160,4959.36
150,160,5046.61
152,160,5131.15
154,160,5212.48
156,160,5290.1
158,160,5363.54
160,160,5432.32
162,160,5496.01
164,160,5554.2
166,160,5606.51
168,160,5652.59
170,160,5692.13
172,160,5724.87
174,160,5750.59
176,160,5769.11
178,160,5780.31
180,160,5784.11
-180,162,5787.47
-178,162,5784.51
-176,162,5775.51
-174,162,5760.51
-172,162,5739.62
-170,162,5712.98
-168,162,5680.75
-166,162,5643.14
-164,162,5600.38
-162,162,5552.75
-160,162,5500.55
-158,162,5444.09
-156,162,5383.71
-154,162,5319.79
-152,162,5252.7
-150,162,5182.84
-148,162,5110.6
-146,162,5036.39
-144,162,4960.64
-142,162,4883.75
-140,162,4806.13
-138,162,4728.19
-136,162,4650.34
-134,162,4572.95
-132,162,4496.41
-130,162,4421.08
-128,162,4347.31
-126,162,4275.43
-124,162,4205.76
-122,162,4138.6
-120,162,4074.21
-118,162,4012.86
-116,162,3954.79
-114,162,3900.22
-112,162,3849.33
-110,162,3802.32
-108,162,3759.34
-106,162,3720.53
-104,162,3686.03
-102,162,3655.93
-100,162,3630.33
-98,162,3609.3
-96,162,3592.91
-94,162,3581.2
-92,162,3574.21
-90,162,3571.95
-88,162,3574.44
-86,162,3581.66
-84,162,3593.59
-82,162,3610.2
-80,162,3631.45
-78,162,3657.27
-76,162,3687.58
-74,162,3722.29
-72,162,3761.29
-70,162,3804.46
-68,162,3851.65
-66,162,3902.7
-64,162,3957.44
-62,162,4015.65
-60,162,4077.13
-58,162,4141.64
-56,162,4208.91
-54,162,4278.66
-52,162,4350.61
-50,162,4424.44
-48,162,4499.81
-46,162,4576.37
-44,162,4653.76
-42,162,4731.61
-40,162,4809.51
-38,162,4887.08
-36,162,4963.91
-34,162,5039.59
-32,162,5113.7
-30,162,5185.84
-28,162,5255.59
-26,162,5322.56
-24,162,5386.35
-22,162,5446.59
-20,162,5502.91
-18,162,5554.97
-16,162,5602.46
-14,162,5645.08
-12,162,5682.55
-10,162,5714.66
-8,162,5741.18
-6,162,5761.96
-4,162,5776.86
-2,162,5785.78
0,162,5788.67
2,162,5785.52
4,162,5776.33
6,162,5761.17
8,162,5740.14
10,162,5713.38
12,162,5681.05
14,162,5643.37
16,162,5600.56
18,162,5552.91
20,162,5500.7
22,162,5444.26
24,162,5383.93
26,162,5320.07
28,162,5253.06
30,162,5183.29
32,162,5111.17
34,162,5037.09
36,162,4961.48
38,162,4884.74
40,162,4807.28
42,162,4729.5
44,162,4651.8
46,162,4574.58
48,162,4498.19
50,162,4423.02
52,162,4349.39
54,162,4277.65
56,162,4208.1
58,162,4141.03
60,162,4076.74
62,162,4015.46
64,162,3957.43
66,162,3902.88
68,162,3852
70,162,3804.97
72,162,3761.94
74,162,3723.07
76,162,3688.47
78,162,3658.25
80,162,3632.51
82,162,3611.32
84,162,3594.74
86,162,3582.82
88,162,3575.6
90,162,3573.1
92,162,3575.32
94,162,3582.25
96,162,3593.89
98,162,3610.2
100,162,3631.13
102,162,3656.63
104,162,3686.61
106,162,3720.99
108,162,3759.66
110,162,3802.5
112,162,3849.37
114,162,3900.11
116,162,3954.54
118,162,4012.47
120,162,4073.67
122,162,4137.92
124,162,4204.95
126,162,4274.49
128,162,4346.25
130,162,4419.91
132,162,4495.14
134,162,4571.59
136,162,4648.9
138,162,4726.7
140,162,4804.59
142,162,4882.17
144,162,4959.04
146,162,5034.79
148,162,5109
150,162,5181.26
152,162,5251.16
154,162,5318.3
156,162,5382.28
158,162,5442.73
160,162,5499.28
162,162,5551.58
164,162,5599.31
166,162,5642.18
168,162,5679.92
170,162,5712.28
172,162,5739.05
174,162,5760.08
176,162,5775.22
178,162,5784.37
180,162,5787.47
-180,164,5790.65
-178,164,5788.3
-176,164,5781.13
-174,164,5769.2
-172,164,5752.56
-170,164,5731.34
-168,164,5705.64
-166,164,5675.64
-164,164,5641.51
-162,164,5603.45
-160,164,5561.7
-158,164,5516.49
-156,164,5468.1
-154,164,5416.8
-152,164,5362.88
-150,164,5306.66
-148,164,5248.44
-146,164,5188.54
-144,164,5127.3
-142,164,5065.02
-140,164,5002.05
-138,164,4938.71
-136,164,4875.31
-134,164,4812.18
-132,164,4749.62
-130,164,4687.93
-128,164,4627.39
-126,164,4568.3
-124,164,4510.9
-122,164,4455.46
-120,164,4402.22
-118,164,4351.39
-116,164,4303.18
-114,164,4257.8
-112,164,4215.41
-110,164,4176.19
-108,164,4140.27
-106,164,4107.79
-104,164,4078.88
-102,164,4053.63
-100,164,4032.13
-98,164,4014.45
-96,164,4000.66
-94,164,3990.81
-92,164,3984.92
-90,164,3983.02
-88,164,3985.11
-86,164,3991.18
-84,164,4001.22
-82,164,4015.19
-80,164,4033.05
-78,164,4054.72
-76,164,4080.14
-74,164,4109.22
-72,164,4141.85
-70,164,4177.92
-68,164,4217.28
-66,164,4259.8
-64,164,4305.3
-62,164,4353.62
-60,164,4404.54
-58,164,4457.87
-56,164,4513.38
-54,164,4570.84
-52,164,4629.98
-50,164,4690.54
-48,164,4752.25
-46,164,4814.81
-44,164,4877.93
-42,164,4941.3
-40,164,5004.61
-38,164,5067.53
-36,164,5129.74
-34,164,5190.91
-32,164,5250.73
-30,164,5308.85
-28,164,5364.98
-26,164,5418.78
-24,164,5469.97
-22,164,5518.25
-20,164,5563.33
-18,164,5604.97
-16,164,5642.91
-14,164,5676.92
-12,164,5706.82
-10,164,5732.41
-8,164,5753.54
-6,164,5770.08
-4,164,5781.94
-2,164,5789.03
0,164,5791.33
2,164,5788.81
4,164,5781.49
6,164,5769.41
8,164,5752.65
10,164,5731.32
12,164,5705.54
14,164,5675.46
16,164,5641.28
18,164,5603.19
20,164,5561.42
22,164,5516.22
24,164,5467.84
26,164,5416.58
28,164,5362.72
30,164,5306.56
32,164,5248.42
34,164,5188.61
36,164,5127.46
38,164,5065.29
40,164,5002.43
42,164,4939.2
44,164,4875.92
46,164,4812.91
48,164,4750.46
50,164,4688.88
52,164,4628.45
54,164,4569.46
56,164,4512.15
58,164,4456.79
60,164,4403.61
62,164,4352.83
64,164,4304.66
66,164,4259.29
68,164,4216.91
70,164,4177.67
72,164,4141.72
74,164,4109.19
76,164,4080.2
78,164,4054.86
80,164,4033.26
82,164,4015.46
84,164,4001.53
86,164,3991.51
88,164,3985.45
90,164,3983.36
92,164,3985.25
94,164,3991.11
96,164,4000.93
98,164,4014.67
100,164,4032.29
102,164,4053.72
104,164,4078.9
106,164,4107.73
108,164,4140.12
110,164,4175.94
112,164,4215.07
114,164,4257.36
116,164,4302.64
118,164,4350.75
120,164,4401.48
122,164,4454.63
124,164,4509.98
126,164,4567.28
128,164,4626.3
130,164,4686.76
132,164,4748.38
134,164,4810.89
136,164,4873.97
138,164,4937.33
140,164,5000.65
142,164,5063.6
144,164,5125.87
146,164,5187.12
148,164,5247.03
150,164,5305.28
152,164,5361.54
154,164,5415.5
156,164,5466.86
158,164,5515.32
160,164,5560.6
162,164,5602.44
164,164,5640.59
166,164,5674.82
168,164,5704.93
170,164,5730.73
172,164,5752.08
174,164,5768.83
176,164,5780.89
178,164,5788.18
180,164,5790.65
-180,166,5793.58
-178,166,5791.77
-176,166,5786.25
-174,166,5777.06
-172,166,5764.24
-170,166,5747.87
-168,166,5728.04
-166,166,5704.88
-164,166,5678.51
-162,166,5649.08
-160,166,5616.77
-158,166,5581.75
-156,166,5544.23
-154,166,5504.41
-152,166,5462.51
-150,166,5418.76
-148,166,5373.4
-146,166,5326.67
-144,166,5278.82
-142,166,5230.09
-140,166,5180.75
-138,166,5131.03
-136,166,5081.2
-134,166,5031.49
-132,166,4982.15
-130,166,4933.42
-128,166,4885.53
-126,166,4838.69
-124,166,4793.13
-122,166,4749.05
-120,166,4706.65
-118,166,4666.11
-116,166,4627.6
-114,166,4591.29
-112,166,4557.34
-110,166,4525.88
-108,166,4497.03
-106,166,4470.92
-104,166,4447.65
-102,166,4427.31
-100,166,4409.98
-98,166,4395.72
-96,166,4384.58
-94,166,4376.62
-92,166,4371.86
-90,166,4370.32
-88,166,4372.01
-86,166,4376.91
-84,166,4385.01
-82,166,4396.28
-80,166,4410.67
-78,166,4428.14
-76,166,4448.61
-74,166,4472
-72,166,4498.23
-70,166,4527.18
-68,166,4558.74
-66,166,4592.79
-64,166,4629.18
-62,166,4667.76
-60,166,4708.37
-58,166,4750.83
-56,166,4794.95
-54,166,4840.55
-52,166,4887.41
-50,166,4935.31
-48,166,4984.05
-46,166,5033.38
-44,166,5083.07
-42,166,5132.87
-40,166,5182.55
-38,166,5231.84
-36,166,5280.51
-34,166,5328.3
-32,166,5374.96
-30,166,5420.24
-28,166,5463.9
-26,166,5505.71
-24,166,5545.44
-22,166,5582.87
-20,166,5617.79
-18,166,5650.01
-16,166,5679.34
-14,166,5705.62
-12,166,5728.7
-10,166,5748.44
-8,166,5764.74
-6,166,5777.49
-4,166,5786.62
-2,166,5792.08
0,166,5793.85
2,166,5791.9
4,166,5786.25
6,166,5776.93
8,166,5764
10,166,5747.54
12,166,5727.63
14,166,5704.4
16,166,5677.97
18,166,5648.51
20,166,5616.17
22,166,5581.14
24,166,5543.62
26,166,5503.81
28,166,5461.93
30,166,5418.22
32,166,5372.9
34,166,5326.22
36,166,5278.43
38,166,5229.77
40,166,5180.5
42,166,5130.86
44,166,5081.1
46,166,5031.47
48,166,4982.21
50,166,4933.55
52,166,4885.72
54,166,4838.95
56,166,4793.45
58,166,4749.42
60,166,4707.06
62,166,4666.55
64,166,4628.07
66,166,4591.77
68,166,4557.82
70,166,4526.34
72,166,4497.47
74,166,4471.33
76,166,4448.01
78,166,4427.6
80,166,4410.19
82,166,4395.84
84,166,4384.61
86,166,4376.54
88,166,4371.65
90,166,4369.98
92,166,4371.52
94,166,4376.28
96,166,4384.22
98,166,4395.33
100,166,4409.56
102,166,4426.86
104,166,4447.16
106,166,4470.39
108,166,4496.45
110,166,4525.24
112,166,4556.64
114,166,4590.54
116,166,4626.79
118,166,4665.23
120,166,4705.72
122,166,4748.06
124,166,4792.09
126,166,4837.6
128,166,4884.39
130,166,4932.24
132,166,4980.94
134,166,5030.25
136,166,5079.94
138,166,5129.75
140,166,5179.46
142,166,5228.81
144,166,5277.54
146,166,5325.41
148,166,5372.16
150,166,5417.55
152,166,5461.34
154,166,5503.29
156,166,5543.16
158,166,5580.75
160,166,5615.83
162,166,5648.22
164,166,5677.72
166,166,5704.18
168,166,5727.44
170,166,5747.36
172,166,5763.82
174,166,5776.75
176,166,5786.05
178,166,5791.67
180,166,5793.58
-180,168,5796.21
-178,168,5794.87
-176,168,5790.8
-174,168,5784.01
-172,168,5774.54
-170,168,5762.44
-168,168,5747.77
-166,168,5730.63
-164,168,5711.11
-162,168,5689.31
-160,168,5665.35
-158,168,5639.36
-156,168,5611.49
-154,168,5581.89
-152,168,5550.7
-150,168,5518.11
-148,168,5484.28
-146,168,5449.38
-144,168,5413.6
-142,168,5377.13
-140,168,5340.14
-138,168,5302.83
-136,168,5265.37
-134,168,5227.97
-132,168,5190.78
-130,168,5154.01
-128,168,5117.81
-126,168,5082.37
-124,168,5047.85
-122,168,5014.4
-120,168,4982.18
-118,168,4951.34
-116,168,4922.02
-114,168,4894.33
-112,168,4868.41
-110,168,4844.37
-108,168,4822.3
-106,168,4802.31
-104,168,4784.48
-102,168,4768.88
-100,168,4755.57
-98,168,4744.62
-96,168,4736.07
-94,168,4729.95
-92,168,4726.29
-90,168,4725.1
-88,168,4726.39
-86,168,4730.15
-84,168,4736.37
-82,168,4745.01
-80,168,4756.06
-78,168,4769.45
-76,168,4785.14
-74,168,4803.05
-72,168,4823.12
-70,168,4845.26
-68,168,4869.37
-66,168,4895.35
-64,168,4923.09
-62,168,4952.46
-60,168,4983.35
-58,168,5015.59
-56,168,5049.07
-54,168,5083.61
-52,168,5119.06
-50,168,5155.25
-48,168,5192.02
-46,168,5229.19
-44,168,5266.58
-42,168,5304.01
-40,168,5341.28
-38,168,5378.23
-36,168,5414.66
-34,168,5450.38
-32,168,5485.22
-30,168,5518.99
-28,168,5551.52
-26,168,5582.63
-24,168,5612.17
-22,168,5639.97
-20,168,5665.88
-18,168,5689.77
-16,168,5711.5
-14,168,5730.96
-12,168,5748.04
-10,168,5762.64
-8,168,5774.68
-6,168,5784.1
-4,168,5790.85
-2,168,5794.88
0,168,5796.17
2,168,5794.73
4,168,5790.55
6,168,5783.65
8,168,5774.09
10,168,5761.9
12,168,5747.17
14,168,5729.96
16,168,5710.39
18,168,5688.54
20,168,5664.54
22,168,5638.53
24,168,5610.65
26,168,5581.03
28,168,5549.85
30,168,5517.27
32,168,5483.45
34,168,5448.58
36,168,5412.83
38,168,5376.38
40,168,5339.43
42,168,5302.16
44,168,5264.75
46,168,5227.38
48,168,5190.24
50,168,5153.5
52,168,5117.35
54,168,5081.94
56,168,5047.45
58,168,5014.03
60,168,4981.84
62,168,4951.02
64,168,4921.7
66,168,4894.02
68,168,4868.1
70,168,4844.04
72,168,4821.96
74,168,4801.94
76,168,4784.07
78,168,4768.43
80,168,4755.08
82,168,4744.07
84,168,4735.45
86,168,4729.26
88,168,4725.52
90,168,4724.25
92,168,4725.45
94,168,4729.11
96,168,4735.23
98,168,4743.78
100,168,4754.72
102,168,4768.01
104,168,4783.6
106,168,4801.41
108,168,4821.38
110,168,4843.42
112,168,4867.44
114,168,4893.34
116,168,4920.99
118,168,4950.3
120,168,4981.11
122,168,5013.3
124,168,5046.73
126,168,5081.23
128,168,5116.66
130,168,5152.84
132,168,5189.6
134,168,5226.78
136,168,5264.19
138,168,5301.64
140,168,5338.97
142,168,5375.97
144,168,5412.46
146,168,5448.26
148,168,5483.19
150,168,5517.06
152,168,5549.69
154,168,5580.92
156,168,5610.58
158,168,5638.51
160,168,5664.55
162,168,5688.58
164,168,5710.45
166,168,5730.05
168,168,5747.27
170,168,5762.01
172,168,5774.19
174,168,5783.75
176,168,5790.63
178,168,5794.79
180,168,5796.21
-180,170,5798.48
-178,170,5797.56
-176,170,5794.72
-174,170,5789.98
-172,170,5783.38
-170,170,5774.93
-168,170,5764.7
-166,170,5752.72
-164,170,5739.08
-162,170,5723.83
-160,170,5707.06
-158,170,5688.87
-156,170,5669.33
-154,170,5648.57
-152,170,5626.68
-150,170,5603.78
-148,170,5579.98
-146,170,5555.42
-144,170,5530.2
-142,170,5504.47
-140,170,5478.35
-138,170,5451.97
-136,170,5425.46
-134,170,5398.95
-132,170,5372.57
-130,170,5346.45
-128,170,5320.72
-126,170,5295.49
-124,170,5270.89
-122,170,5247.02
-120,170,5224.02
-118,170,5201.97
-116,170,5180.98
-114,170,5161.15
-112,170,5142.57
-110,170,5125.31
-108,170,5109.47
-106,170,5095.1
-104,170,5082.27
-102,170,5071.05
-100,170,5061.47
-98,170,5053.58
-96,170,5047.42
-94,170,5043
-92,170,5040.36
-90,170,5039.5
-88,170,5040.42
-86,170,5043.12
-84,170,5047.6
-82,170,5053.82
-80,170,5061.77
-78,170,5071.4
-76,170,5082.68
-74,170,5095.55
-72,170,5109.96
-70,170,5125.85
-68,170,5143.14
-66,170,5161.76
-64,170,5181.62
-62,170,5202.64
-60,170,5224.7
-58,170,5247.73
-56,170,5271.6
-54,170,5296.21
-52,170,5321.44
-50,170,5347.17
-48,170,5373.28
-46,170,5399.64
-44,170,5426.13
-42,170,5452.61
-40,170,5478.97
-38,170,5505.06
-36,170,5530.75
-34,170,5555.93
-32,170,5580.45
-30,170,5604.2
-28,170,5627.06
-26,170,5648.9
-24,170,5669.61
-22,170,5689.1
-20,170,5707.24
-18,170,5723.96
-16,170,5739.16
-14,170,5752.76
-12,170,5764.68
-10,170,5774.88
-8,170,5783.28
-6,170,5789.85
-4,170,5794.56
-2,170,5797.36
0,170,5798.26
2,170,5797.25
4,170,5794.32
6,170,5789.5
8,170,5782.82
10,170,5774.3
12,170,5764
14,170,5751.97
16,170,5738.27
18,170,5722.98
20,170,5706.18
22,170,5687.95
24,170,5668.39
26,170,5647.6
28,170,5625.69
30,170,5602.78
32,170,5578.98
34,170,5554.42
36,170,5529.21
38,170,5503.48
40,170,5477.37
42,170,5451
44,170,5424.5
46,170,5398.01
48,170,5371.65
50,170,5345.54
52,170,5319.82
54,170,5294.61
56,170,5270.02
58,170,5246.17
60,170,5223.17
62,170,5201.13
64,170,5180.15
66,170,5160.31
68,170,5141.73
70,170,5124.46
72,170,5108.61
74,170,5094.22
76,170,5081.38
78,170,5070.12
80,170,5060.52
82,170,5052.59
84,170,5046.39
86,170,5041.94
88,170,5039.25
90,170,5038.34
92,170,5039.22
94,170,5041.87
96,170,5046.29
98,170,5052.46
100,170,5060.36
102,170,5069.94
104,170,5081.16
106,170,5093.99
108,170,5108.35
110,170,5124.2
112,170,5141.45
114,170,5160.03
116,170,5179.85
118,170,5200.84
120,170,5222.88
122,170,5245.89
124,170,5269.75
126,170,5294.35
128,170,5319.59
130,170,5345.33
132,170,5371.46
134,170,5397.85
136,170,5424.37
138,170,5450.9
140,170,5477.3
142,170,5503.44
144,170,5529.2
146,170,5554.45
148,170,5579.05
150,170,5602.88
152,170,5625.82
154,170,5647.76
156,170,5668.57
158,170,5688.15
160,170,5706.4
162,170,5723.23
164,170,5738.53
166,170,5752.24
168,170,5764.28
170,170,5774.58
172,170,5783.1
174,170,5789.77
176,170,5794.58
178,170,5797.48
180,170,5798.48
-180,172,5800.37
-178,172,5799.78
-176,172,5797.96
-174,172,5794.92
-172,172,5790.68
-170,172,5785.26
-168,172,5778.68
-166,172,5770.98
-164,172,5762.21
-162,172,5752.4
-160,172,5741.6
-158,172,5729.88
-156,172,5717.29
-154,172,5703.89
-152,172,5689.76
-150,172,5674.96
-148,172,5659.58
-146,172,5643.68
-144,172,5627.35
-142,172,5610.67
-140,172,5593.73
-138,172,5576.6
-136,172,5559.37
-134,172,5542.12
-132,172,5524.94
-130,172,5507.92
-128,172,5491.13
-126,172,5474.66
-124,172,5458.58
-122,172,5442.97
-120,172,5427.91
-118,172,5413.46
-116,172,5399.7
-114,172,5386.69
-112,172,5374.49
-110,172,5363.15
-108,172,5352.73
-106,172,5343.27
-104,172,5334.83
-102,172,5327.44
-100,172,5321.12
-98,172,5315.92
-96,172,5311.85
-94,172,5308.94
-92,172,5307.19
-90,172,5306.62
-88,172,5307.22
-86,172,5309
-84,172,5311.94
-82,172,5316.04
-80,172,5321.27
-78,172,5327.61
-76,172,5335.03
-74,172,5343.5
-72,172,5352.97
-70,172,5363.41
-68,172,5374.77
-66,172,5386.99
-64,172,5400.01
-62,172,5413.78
-60,172,5428.24
-58,172,5443.3
-56,172,5458.91
-54,172,5474.99
-52,172,5491.46
-50,172,5508.24
-48,172,5525.25
-46,172,5542.41
-44,172,5559.64
-42,172,5576.85
-40,172,5593.96
-38,172,5610.89
-36,172,5627.54
-34,172,5643.84
-32,172,5659.71
-30,172,5675.07
-28,172,5689.83
-26,172,5703.93
-24,172,5717.3
-22,172,5729.86
-20,172,5741.55
-18,172,5752.31
-16,172,5762.09
-14,172,5770.84
-12,172,5778.51
-10,172,5785.06
-8,172,5790.46
-6,172,5794.67
-4,172,5797.69
-2,172,5799.49
0,172,5800.06
2,172,5799.4
4,172,5797.52
6,172,5794.41
8,172,5790.11
10,172,5784.63
12,172,5778
14,172,5770.25
16,172,5761.43
18,172,5751.57
20,172,5740.74
22,172,5728.98
24,172,5716.36
26,172,5702.93
28,172,5688.78
30,172,5673.96
32,172,5658.56
34,172,5642.65
36,172,5626.31
38,172,5609.62
40,172,5592.66
42,172,5575.53
44,172,5558.29
46,172,5541.04
48,172,5523.87
50,172,5506.84
52,172,5490.05
54,172,5473.58
56,172,5457.5
58,172,5441.9
60,172,5426.83
62,172,5412.38
64,172,5398.62
66,172,5385.6
68,172,5373.39
70,172,5362.05
72,172,5351.62
74,172,5342.16
76,172,5333.7
78,172,5326.3
80,172,5319.97
82,172,5314.75
84,172,5310.67
86,172,5307.74
88,172,5305.97
90,172,5305.38
92,172,5305.97
94,172,5307.72
96,172,5310.65
98,172,5314.72
100,172,5319.94
102,172,5326.26
104,172,5333.66
106,172,5342.11
108,172,5351.58
110,172,5362
112,172,5373.35
114,172,5385.56
116,172,5398.59
118,172,5412.36
120,172,5426.82
122,172,5441.89
124,172,5457.51
126,172,5473.6
128,172,5490.09
130,172,5506.9
132,172,5523.94
134,172,5541.14
136,172,5558.4
138,172,5575.66
140,172,5592.82
142,172,5609.79
144,172,5626.5
146,172,5642.86
148,172,5658.79
150,172,5674.22
152,172,5689.05
154,172,5703.22
156,172,5716.66
158,172,5729.3
160,172,5741.07
